Year,Causes of death,Age at time of death,Sex,Value
2015,Pneumoconioses and chemical effects,45 to 54 years,Females,0.0
2015,Pneumonitis due to solids and liquids,45 to 54 years,Females,0.3
2015,Malignant neoplasms,45 to 49 years,Both sexes,56.8
2015,Diabetes mellitus,45 to 49 years,Both sexes,4.6
2015,Diseases of heart,45 to 49 years,Both sexes,23.8
2015,Essential hypertension and hypertensive renal disease,45 to 49 years,Both sexes,0.5
2015,Cerebrovascular diseases,45 to 49 years,Both sexes,4.4
2015,Atherosclerosis,45 to 49 years,Both sexes,0.1
2015,Aortic aneurysm and dissection,45 to 49 years,Both sexes,1.2
2015,Chronic lower respiratory diseases,45 to 49 years,Both sexes,2.1
2015,Pneumoconioses and chemical effects,45 to 49 years,Both sexes,0.0
2015,Pneumonitis due to solids and liquids,45 to 49 years,Both sexes,0.3
2015,Malignant neoplasms,45 to 49 years,Males,50.7
2015,Diabetes mellitus,45 to 49 years,Males,5.9
2015,Diseases of heart,45 to 49 years,Males,37.3
2015,Essential hypertension and hypertensive renal disease,45 to 49 years,Males,0.7
2015,Cerebrovascular diseases,45 to 49 years,Males,4.8
2015,Atherosclerosis,45 to 49 years,Males,0.1
2015,Aortic aneurysm and dissection,45 to 49 years,Males,2.1
2015,Chronic lower respiratory diseases,45 to 49 years,Males,1.8
2015,Pneumoconioses and chemical effects,45 to 49 years,Males,0.0
2015,Pneumonitis due to solids and liquids,45 to 49 years,Males,0.4
2015,Malignant neoplasms,45 to 49 years,Females,62.9
2015,Diabetes mellitus,45 to 49 years,Females,3.2
2015,Diseases of heart,45 to 49 years,Females,10.4
2015,Essential hypertension and hypertensive renal disease,45 to 49 years,Females,0.4
2015,Cerebrovascular diseases,45 to 49 years,Females,4.0
2015,Atherosclerosis,45 to 49 years,Females,0.1
2015,Aortic aneurysm and dissection,45 to 49 years,Females,0.2
2015,Chronic lower respiratory diseases,45 to 49 years,Females,2.5
2015,Pneumoconioses and chemical effects,45 to 49 years,Females,0.0
2015,Pneumonitis due to solids and liquids,45 to 49 years,Females,0.2
2015,Malignant neoplasms,50 to 54 years,Both sexes,113.3
2015,Diabetes mellitus,50 to 54 years,Both sexes,7.7
2015,Diseases of heart,50 to 54 years,Both sexes,46.6
2015,Essential hypertension and hypertensive renal disease,50 to 54 years,Both sexes,0.5
2015,Cerebrovascular diseases,50 to 54 years,Both sexes,8.1
2015,Atherosclerosis,50 to 54 years,Both sexes,0.2
2015,Aortic aneurysm and dissection,50 to 54 years,Both sexes,1.1
2015,Chronic lower respiratory diseases,50 to 54 years,Both sexes,5.5
2015,Pneumoconioses and chemical effects,50 to 54 years,Both sexes,0.0
2015,Pneumonitis due to solids and liquids,50 to 54 years,Both sexes,0.5
2015,Malignant neoplasms,50 to 54 years,Males,106.1
2015,Diabetes mellitus,50 to 54 years,Males,10.5
2015,Diseases of heart,50 to 54 years,Males,70.5
2015,Essential hypertension and hypertensive renal disease,50 to 54 years,Males,0.9
2015,Cerebrovascular diseases,50 to 54 years,Males,8.5
2015,Atherosclerosis,50 to 54 years,Males,0.2
2015,Aortic aneurysm and dissection,50 to 54 years,Males,1.9
2015,Chronic lower respiratory diseases,50 to 54 years,Males,5.8
2015,Pneumoconioses and chemical effects,50 to 54 years,Males,0.0
2015,Pneumonitis due to solids and liquids,50 to 54 years,Males,0.8
2015,Malignant neoplasms,50 to 54 years,Females,120.6
2015,Diabetes mellitus,50 to 54 years,Females,4.9
2015,Diseases of heart,50 to 54 years,Females,22.5
2015,Essential hypertension and hypertensive renal disease,50 to 54 years,Females,0.1
2015,Cerebrovascular diseases,50 to 54 years,Females,7.7
2015,Atherosclerosis,50 to 54 years,Females,0.1
2015,Aortic aneurysm and dissection,50 to 54 years,Females,0.3
2015,Chronic lower respiratory diseases,50 to 54 years,Females,5.1
2015,Pneumoconioses and chemical effects,50 to 54 years,Females,0.0
2015,Pneumonitis due to solids and liquids,50 to 54 years,Females,0.3
2015,Malignant neoplasms,55 to 64 years,Both sexes,273.4
2015,Diabetes mellitus,55 to 64 years,Both sexes,16.9
2015,Diseases of heart,55 to 64 years,Both sexes,101.1
2015,Essential hypertension and hypertensive renal disease,55 to 64 years,Both sexes,1.4
2015,Cerebrovascular diseases,55 to 64 years,Both sexes,16.3
2015,Atherosclerosis,55 to 64 years,Both sexes,0.5
2015,Aortic aneurysm and dissection,55 to 64 years,Both sexes,2.6
2015,Chronic lower respiratory diseases,55 to 64 years,Both sexes,19.8
2015,Pneumoconioses and chemical effects,55 to 64 years,Both sexes,0.0
2015,Pneumonitis due to solids and liquids,55 to 64 years,Both sexes,1.1
2015,Malignant neoplasms,55 to 64 years,Males,287.7
2015,Diabetes mellitus,55 to 64 years,Males,22.3
2015,Diseases of heart,55 to 64 years,Males,150.1
2015,Essential hypertension and hypertensive renal disease,55 to 64 years,Males,1.9
2015,Cerebrovascular diseases,55 to 64 years,Males,18.3
2015,Atherosclerosis,55 to 64 years,Males,0.7
2015,Aortic aneurysm and dissection,55 to 64 years,Males,4.2
2015,Chronic lower respiratory diseases,55 to 64 years,Males,22.3
2015,Pneumoconioses and chemical effects,55 to 64 years,Males,0.0
2015,Pneumonitis due to solids and liquids,55 to 64 years,Males,1.3
2015,Malignant neoplasms,55 to 64 years,Females,259.4
2015,Diabetes mellitus,55 to 64 years,Females,11.6
2015,Diseases of heart,55 to 64 years,Females,52.7
2015,Essential hypertension and hypertensive renal disease,55 to 64 years,Females,1.0
2015,Cerebrovascular diseases,55 to 64 years,Females,14.3
2015,Atherosclerosis,55 to 64 years,Females,0.2
2015,Aortic aneurysm and dissection,55 to 64 years,Females,1.0
2015,Chronic lower respiratory diseases,55 to 64 years,Females,17.3
2015,Pneumoconioses and chemical effects,55 to 64 years,Females,0.0
2015,Pneumonitis due to solids and liquids,55 to 64 years,Females,0.9
2015,Malignant neoplasms,55 to 59 years,Both sexes,209.4
2015,Diabetes mellitus,55 to 59 years,Both sexes,12.6
2015,Diseases of heart,55 to 59 years,Both sexes,77.4
2015,Essential hypertension and hypertensive renal disease,55 to 59 years,Both sexes,1.0
2015,Cerebrovascular diseases,55 to 59 years,Both sexes,13.4
2015,Atherosclerosis,55 to 59 years,Both sexes,0.3
2015,Aortic aneurysm and dissection,55 to 59 years,Both sexes,2.0
2015,Chronic lower respiratory diseases,55 to 59 years,Both sexes,12.7
2015,Pneumoconioses and chemical effects,55 to 59 years,Both sexes,0.0
2015,Pneumonitis due to solids and liquids,55 to 59 years,Both sexes,0.8
2015,Malignant neoplasms,55 to 59 years,Males,209.8
2015,Diabetes mellitus,55 to 59 years,Males,16.5
2015,Diseases of heart,55 to 59 years,Males,118.8
2015,Essential hypertension and hypertensive renal disease,55 to 59 years,Males,1.3
2015,Cerebrovascular diseases,55 to 59 years,Males,14.6
2015,Atherosclerosis,55 to 59 years,Males,0.5
2015,Aortic aneurysm and dissection,55 to 59 years,Males,3.2
2015,Chronic lower respiratory diseases,55 to 59 years,Males,13.7
2015,Pneumoconioses and chemical effects,55 to 59 years,Males,0.0
2015,Pneumonitis due to solids and liquids,55 to 59 years,Males,1.1
2015,Malignant neoplasms,55 to 59 years,Females,209.0
2015,Diabetes mellitus,55 to 59 years,Females,8.7
2015,Diseases of heart,55 to 59 years,Females,36.1
2015,Essential hypertension and hypertensive renal disease,55 to 59 years,Females,0.6
2015,Cerebrovascular diseases,55 to 59 years,Females,12.1
2015,Atherosclerosis,55 to 59 years,Females,0.1
2015,Aortic aneurysm and dissection,55 to 59 years,Females,0.8
2015,Chronic lower respiratory diseases,55 to 59 years,Females,11.7
2015,Pneumoconioses and chemical effects,55 to 59 years,Females,0.0
2015,Pneumonitis due to solids and liquids,55 to 59 years,Females,0.6
2015,Malignant neoplasms,60 to 64 years,Both sexes,348.1
2015,Diabetes mellitus,60 to 64 years,Both sexes,21.9
2015,Diseases of heart,60 to 64 years,Both sexes,128.7
2015,Essential hypertension and hypertensive renal disease,60 to 64 years,Both sexes,2.0
2015,Cerebrovascular diseases,60 to 64 years,Both sexes,19.7
2015,Atherosclerosis,60 to 64 years,Both sexes,0.7
2015,Aortic aneurysm and dissection,60 to 64 years,Both sexes,3.3
2015,Chronic lower respiratory diseases,60 to 64 years,Both sexes,28.0
2015,Pneumoconioses and chemical effects,60 to 64 years,Both sexes,0.0
2015,Pneumonitis due to solids and liquids,60 to 64 years,Both sexes,1.4
2015,Malignant neoplasms,60 to 64 years,Males,379.4
2015,Diabetes mellitus,60 to 64 years,Males,29.1
2015,Diseases of heart,60 to 64 years,Males,187.0
2015,Essential hypertension and hypertensive renal disease,60 to 64 years,Males,2.5
2015,Cerebrovascular diseases,60 to 64 years,Males,22.6
2015,Atherosclerosis,60 to 64 years,Males,0.9
2015,Aortic aneurysm and dissection,60 to 64 years,Males,5.4
2015,Chronic lower respiratory diseases,60 to 64 years,Males,32.3
2015,Pneumoconioses and chemical effects,60 to 64 years,Males,0.1
2015,Pneumonitis due to solids and liquids,60 to 64 years,Males,1.5
2015,Malignant neoplasms,60 to 64 years,Females,317.5
2015,Diabetes mellitus,60 to 64 years,Females,14.9
2015,Diseases of heart,60 to 64 years,Females,71.8
2015,Essential hypertension and hypertensive renal disease,60 to 64 years,Females,1.4
2015,Cerebrovascular diseases,60 to 64 years,Females,16.9
2015,Atherosclerosis,60 to 64 years,Females,0.4
2015,Aortic aneurysm and dissection,60 to 64 years,Females,1.2
2015,Chronic lower respiratory diseases,60 to 64 years,Females,23.7
2015,Pneumoconioses and chemical effects,60 to 64 years,Females,0.0
2015,Pneumonitis due to solids and liquids,60 to 64 years,Females,1.3
2015,Malignant neoplasms,65 to 74 years,Both sexes,622.8
2015,Diabetes mellitus,65 to 74 years,Both sexes,47.3
2015,Diseases of heart,65 to 74 years,Both sexes,244.7
2015,Essential hypertension and hypertensive renal disease,65 to 74 years,Both sexes,3.9
2015,Cerebrovascular diseases,65 to 74 years,Both sexes,52.9
2015,Atherosclerosis,65 to 74 years,Both sexes,2.2
2015,Aortic aneurysm and dissection,65 to 74 years,Both sexes,8.0
2015,Chronic lower respiratory diseases,65 to 74 years,Both sexes,78.6
2015,Pneumoconioses and chemical effects,65 to 74 years,Both sexes,0.7
2015,Pneumonitis due to solids and liquids,65 to 74 years,Both sexes,3.5
2015,Malignant neoplasms,65 to 74 years,Males,712.6
2015,Diabetes mellitus,65 to 74 years,Males,63.7
2015,Diseases of heart,65 to 74 years,Males,342.5
2015,Essential hypertension and hypertensive renal disease,65 to 74 years,Males,4.0
2015,Cerebrovascular diseases,65 to 74 years,Males,59.6
2015,Atherosclerosis,65 to 74 years,Males,3.0
2015,Aortic aneurysm and dissection,65 to 74 years,Males,11.1
2015,Chronic lower respiratory diseases,65 to 74 years,Males,84.7
2015,Pneumoconioses and chemical effects,65 to 74 years,Males,1.5
2015,Pneumonitis due to solids and liquids,65 to 74 years,Males,4.6
2015,Malignant neoplasms,65 to 74 years,Females,539.0
2015,Diabetes mellitus,65 to 74 years,Females,32.0
2015,Diseases of heart,65 to 74 years,Females,153.3
2015,Essential hypertension and hypertensive renal disease,65 to 74 years,Females,3.8
2015,Cerebrovascular diseases,65 to 74 years,Females,46.6
2015,Atherosclerosis,65 to 74 years,Females,1.5
2015,Aortic aneurysm and dissection,65 to 74 years,Females,5.1
2015,Chronic lower respiratory diseases,65 to 74 years,Females,72.8
2015,Pneumoconioses and chemical effects,65 to 74 years,Females,0.0
2015,Pneumonitis due to solids and liquids,65 to 74 years,Females,2.4
2015,Malignant neoplasms,65 to 69 years,Both sexes,511.4
2015,Diabetes mellitus,65 to 69 years,Both sexes,40.0
2015,Diseases of heart,65 to 69 years,Both sexes,195.3
2015,Essential hypertension and hypertensive renal disease,65 to 69 years,Both sexes,2.8
2015,Cerebrovascular diseases,65 to 69 years,Both sexes,37.2
2015,Atherosclerosis,65 to 69 years,Both sexes,1.6
2015,Aortic aneurysm and dissection,65 to 69 years,Both sexes,5.6
2015,Chronic lower respiratory diseases,65 to 69 years,Both sexes,56.6
2015,Pneumoconioses and chemical effects,65 to 69 years,Both sexes,0.3
2015,Pneumonitis due to solids and liquids,65 to 69 years,Both sexes,2.4
2015,Malignant neoplasms,65 to 69 years,Males,579.4
2015,Diabetes mellitus,65 to 69 years,Males,52.8
2015,Diseases of heart,65 to 69 years,Males,280.6
2015,Essential hypertension and hypertensive renal disease,65 to 69 years,Males,2.9
2015,Cerebrovascular diseases,65 to 69 years,Males,41.0
2015,Atherosclerosis,65 to 69 years,Males,2.1
2015,Aortic aneurysm and dissection,65 to 69 years,Males,7.8
2015,Chronic lower respiratory diseases,65 to 69 years,Males,60.6
2015,Pneumoconioses and chemical effects,65 to 69 years,Males,0.6
2015,Pneumonitis due to solids and liquids,65 to 69 years,Males,3.3
2015,Malignant neoplasms,65 to 69 years,Females,446.6
2015,Diabetes mellitus,65 to 69 years,Females,27.8
2015,Diseases of heart,65 to 69 years,Females,114.1
2015,Essential hypertension and hypertensive renal disease,65 to 69 years,Females,2.7
2015,Cerebrovascular diseases,65 to 69 years,Females,33.6
2015,Atherosclerosis,65 to 69 years,Females,1.0
2015,Aortic aneurysm and dissection,65 to 69 years,Females,3.5
2015,Chronic lower respiratory diseases,65 to 69 years,Females,52.8
2015,Pneumoconioses and chemical effects,65 to 69 years,Females,0.0
2015,Pneumonitis due to solids and liquids,65 to 69 years,Females,1.4
2015,Malignant neoplasms,70 to 74 years,Both sexes,778.0
2015,Diabetes mellitus,70 to 74 years,Both sexes,57.4
2015,Diseases of heart,70 to 74 years,Both sexes,313.4
2015,Essential hypertension and hypertensive renal disease,70 to 74 years,Both sexes,5.5
2015,Cerebrovascular diseases,70 to 74 years,Both sexes,74.7
2015,Atherosclerosis,70 to 74 years,Both sexes,3.1
2015,Aortic aneurysm and dissection,70 to 74 years,Both sexes,11.3
2015,Chronic lower respiratory diseases,70 to 74 years,Both sexes,109.1
2015,Pneumoconioses and chemical effects,70 to 74 years,Both sexes,1.2
2015,Pneumonitis due to solids and liquids,70 to 74 years,Both sexes,5.0
2015,Malignant neoplasms,70 to 74 years,Males,902.8
2015,Diabetes mellitus,70 to 74 years,Males,79.2
2015,Diseases of heart,70 to 74 years,Males,431.0
2015,Essential hypertension and hypertensive renal disease,70 to 74 years,Males,5.7
2015,Cerebrovascular diseases,70 to 74 years,Males,86.3
2015,Atherosclerosis,70 to 74 years,Males,4.1
2015,Aortic aneurysm and dissection,70 to 74 years,Males,15.8
2015,Chronic lower respiratory diseases,70 to 74 years,Males,119.2
2015,Pneumoconioses and chemical effects,70 to 74 years,Males,2.6
2015,Pneumonitis due to solids and liquids,70 to 74 years,Males,6.4
2015,Malignant neoplasms,70 to 74 years,Females,664.7
2015,Diabetes mellitus,70 to 74 years,Females,37.7
2015,Diseases of heart,70 to 74 years,Females,206.7
2015,Essential hypertension and hypertensive renal disease,70 to 74 years,Females,5.3
2015,Cerebrovascular diseases,70 to 74 years,Females,64.2
2015,Atherosclerosis,70 to 74 years,Females,2.1
2015,Aortic aneurysm and dissection,70 to 74 years,Females,7.2
2015,Chronic lower respiratory diseases,70 to 74 years,Females,100.0
2015,Pneumoconioses and chemical effects,70 to 74 years,Females,0.0
2015,Pneumonitis due to solids and liquids,70 to 74 years,Females,3.8
2015,Malignant neoplasms,75 to 84 years,Both sexes,1254.0
2015,Diabetes mellitus,75 to 84 years,Both sexes,119.0
2015,Diseases of heart,75 to 84 years,Both sexes,750.6
2015,Essential hypertension and hypertensive renal disease,75 to 84 years,Both sexes,20.7
2015,Cerebrovascular diseases,75 to 84 years,Both sexes,226.5
2015,Atherosclerosis,75 to 84 years,Both sexes,7.5
2015,Aortic aneurysm and dissection,75 to 84 years,Both sexes,27.9
2015,Chronic lower respiratory diseases,75 to 84 years,Both sexes,240.9
2015,Pneumoconioses and chemical effects,75 to 84 years,Both sexes,2.4
2015,Pneumonitis due to solids and liquids,75 to 84 years,Both sexes,18.0
2015,Malignant neoplasms,75 to 84 years,Males,1546.7
2015,Diabetes mellitus,75 to 84 years,Males,147.7
2015,Diseases of heart,75 to 84 years,Males,962.9
2015,Essential hypertension and hypertensive renal disease,75 to 84 years,Males,22.9
2015,Cerebrovascular diseases,75 to 84 years,Males,244.2
2015,Atherosclerosis,75 to 84 years,Males,8.6
2015,Aortic aneurysm and dissection,75 to 84 years,Males,33.9
2015,Chronic lower respiratory diseases,75 to 84 years,Males,274.4
2015,Pneumoconioses and chemical effects,75 to 84 years,Males,5.4
2015,Pneumonitis due to solids and liquids,75 to 84 years,Males,24.7
2015,Malignant neoplasms,75 to 84 years,Females,1018.9
2015,Diabetes mellitus,75 to 84 years,Females,95.9
2015,Diseases of heart,75 to 84 years,Females,580.1
2015,Essential hypertension and hypertensive renal disease,75 to 84 years,Females,18.9
2015,Cerebrovascular diseases,75 to 84 years,Females,212.3
2015,Atherosclerosis,75 to 84 years,Females,6.6
2015,Aortic aneurysm and dissection,75 to 84 years,Females,23.1
2015,Chronic lower respiratory diseases,75 to 84 years,Females,214.0
2015,Pneumoconioses and chemical effects,75 to 84 years,Females,0.0
2015,Pneumonitis due to solids and liquids,75 to 84 years,Females,12.7
2015,Malignant neoplasms,75 to 79 years,Both sexes,1075.7
2015,Diabetes mellitus,75 to 79 years,Both sexes,90.6
2015,Diseases of heart,75 to 79 years,Both sexes,528.1
2015,Essential hypertension and hypertensive renal disease,75 to 79 years,Both sexes,13.9
2015,Cerebrovascular diseases,75 to 79 years,Both sexes,148.5
2015,Atherosclerosis,75 to 79 years,Both sexes,3.9
2015,Aortic aneurysm and dissection,75 to 79 years,Both sexes,21.3
2015,Chronic lower respiratory diseases,75 to 79 years,Both sexes,188.5
2015,Pneumoconioses and chemical effects,75 to 79 years,Both sexes,1.8
2015,Pneumonitis due to solids and liquids,75 to 79 years,Both sexes,10.9
2015,Malignant neoplasms,75 to 79 years,Males,1310.1
2015,Diabetes mellitus,75 to 79 years,Males,115.4
2015,Diseases of heart,75 to 79 years,Males,698.2
2015,Essential hypertension and hypertensive renal disease,75 to 79 years,Males,14.4
2015,Cerebrovascular diseases,75 to 79 years,Males,164.1
2015,Atherosclerosis,75 to 79 years,Males,5.2
2015,Aortic aneurysm and dissection,75 to 79 years,Males,26.4
