Year,Causes de décès,Âge au décès,Sexe,Value
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Hommes,0.2
2015,Tumeurs malignes,35 à 39 ans,Femmes,19.3
2015,Diabète sucré,35 à 39 ans,Femmes,1.1
2015,Maladies du coeur,35 à 39 ans,Femmes,3.2
2015,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Femmes,0.2
2015,Maladies cérébrovasculaires,35 à 39 ans,Femmes,1.2
2015,Athérosclérose,35 à 39 ans,Femmes,0.0
2015,Anévrisme aortique et dissection,35 à 39 ans,Femmes,0.0
2015,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Femmes,0.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Femmes,0.0
2015,Tumeurs malignes,40 à 44 ans,Les deux sexes,30.3
2015,Diabète sucré,40 à 44 ans,Les deux sexes,2.8
2015,Maladies du coeur,40 à 44 ans,Les deux sexes,13.3
2015,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Les deux sexes,0.1
2015,Maladies cérébrovasculaires,40 à 44 ans,Les deux sexes,3.1
2015,Athérosclérose,40 à 44 ans,Les deux sexes,0.1
2015,Anévrisme aortique et dissection,40 à 44 ans,Les deux sexes,0.9
2015,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Les deux sexes,0.6
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Les deux sexes,0.1
2015,Tumeurs malignes,40 à 44 ans,Hommes,24.8
2015,Diabète sucré,40 à 44 ans,Hommes,4.1
2015,Maladies du coeur,40 à 44 ans,Hommes,19.2
2015,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Hommes,0.2
2015,Maladies cérébrovasculaires,40 à 44 ans,Hommes,3.6
2015,Athérosclérose,40 à 44 ans,Hommes,0.1
2015,Anévrisme aortique et dissection,40 à 44 ans,Hommes,1.3
2015,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Hommes,0.4
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Hommes,0.1
2015,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Hommes,0.0
2015,Tumeurs malignes,40 à 44 ans,Femmes,35.8
2015,Diabète sucré,40 à 44 ans,Femmes,1.5
2015,Maladies du coeur,40 à 44 ans,Femmes,7.5
2015,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Femmes,0.1
2015,Maladies cérébrovasculaires,40 à 44 ans,Femmes,2.7
2015,Athérosclérose,40 à 44 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,40 à 44 ans,Femmes,0.4
2015,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Femmes,0.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Femmes,0.3
2015,Tumeurs malignes,45 à 54 ans,Les deux sexes,86.9
2015,Diabète sucré,45 à 54 ans,Les deux sexes,6.3
2015,Maladies du coeur,45 à 54 ans,Les deux sexes,35.9
2015,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Les deux sexes,0.5
2015,Maladies cérébrovasculaires,45 à 54 ans,Les deux sexes,6.4
2015,Athérosclérose,45 à 54 ans,Les deux sexes,0.1
2015,Anévrisme aortique et dissection,45 à 54 ans,Les deux sexes,1.1
2015,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Les deux sexes,3.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Les deux sexes,0.4
2015,Tumeurs malignes,45 à 54 ans,Hommes,80.2
2015,Diabète sucré,45 à 54 ans,Hommes,8.4
2015,Maladies du coeur,45 à 54 ans,Hommes,55.0
2015,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Hommes,0.8
2015,Maladies cérébrovasculaires,45 à 54 ans,Hommes,6.8
2015,Athérosclérose,45 à 54 ans,Hommes,0.2
2015,Anévrisme aortique et dissection,45 à 54 ans,Hommes,2.0
2015,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Hommes,4.0
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Hommes,0.6
2015,Tumeurs malignes,45 à 54 ans,Femmes,93.6
2015,Diabète sucré,45 à 54 ans,Femmes,4.1
2015,Maladies du coeur,45 à 54 ans,Femmes,16.8
2015,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Femmes,0.2
2015,Maladies cérébrovasculaires,45 à 54 ans,Femmes,5.9
2015,Athérosclérose,45 à 54 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,45 à 54 ans,Femmes,0.2
2015,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Femmes,3.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Femmes,0.3
2015,Tumeurs malignes,45 à 49 ans,Les deux sexes,56.8
2015,Diabète sucré,45 à 49 ans,Les deux sexes,4.6
2015,Maladies du coeur,45 à 49 ans,Les deux sexes,23.8
2015,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Les deux sexes,0.5
2015,Maladies cérébrovasculaires,45 à 49 ans,Les deux sexes,4.4
2015,Athérosclérose,45 à 49 ans,Les deux sexes,0.1
2015,Anévrisme aortique et dissection,45 à 49 ans,Les deux sexes,1.2
2015,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Les deux sexes,2.1
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Les deux sexes,0.3
2015,Tumeurs malignes,45 à 49 ans,Hommes,50.7
2015,Diabète sucré,45 à 49 ans,Hommes,5.9
2015,Maladies du coeur,45 à 49 ans,Hommes,37.3
2015,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Hommes,0.7
2015,Maladies cérébrovasculaires,45 à 49 ans,Hommes,4.8
2015,Athérosclérose,45 à 49 ans,Hommes,0.1
2015,Anévrisme aortique et dissection,45 à 49 ans,Hommes,2.1
2015,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Hommes,1.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Hommes,0.4
2015,Tumeurs malignes,45 à 49 ans,Femmes,62.9
2015,Diabète sucré,45 à 49 ans,Femmes,3.2
2015,Maladies du coeur,45 à 49 ans,Femmes,10.4
2015,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Femmes,0.4
2015,Maladies cérébrovasculaires,45 à 49 ans,Femmes,4.0
2015,Athérosclérose,45 à 49 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,45 à 49 ans,Femmes,0.2
2015,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Femmes,2.5
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Femmes,0.2
2015,Tumeurs malignes,50 à 54 ans,Les deux sexes,113.3
2015,Diabète sucré,50 à 54 ans,Les deux sexes,7.7
2015,Maladies du coeur,50 à 54 ans,Les deux sexes,46.6
2015,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Les deux sexes,0.5
2015,Maladies cérébrovasculaires,50 à 54 ans,Les deux sexes,8.1
2015,Athérosclérose,50 à 54 ans,Les deux sexes,0.2
2015,Anévrisme aortique et dissection,50 à 54 ans,Les deux sexes,1.1
2015,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Les deux sexes,5.5
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Les deux sexes,0.5
2015,Tumeurs malignes,50 à 54 ans,Hommes,106.1
2015,Diabète sucré,50 à 54 ans,Hommes,10.5
2015,Maladies du coeur,50 à 54 ans,Hommes,70.5
2015,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Hommes,0.9
2015,Maladies cérébrovasculaires,50 à 54 ans,Hommes,8.5
2015,Athérosclérose,50 à 54 ans,Hommes,0.2
2015,Anévrisme aortique et dissection,50 à 54 ans,Hommes,1.9
2015,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Hommes,5.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Hommes,0.8
2015,Tumeurs malignes,50 à 54 ans,Femmes,120.6
2015,Diabète sucré,50 à 54 ans,Femmes,4.9
2015,Maladies du coeur,50 à 54 ans,Femmes,22.5
2015,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Femmes,0.1
2015,Maladies cérébrovasculaires,50 à 54 ans,Femmes,7.7
2015,Athérosclérose,50 à 54 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,50 à 54 ans,Femmes,0.3
2015,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Femmes,5.1
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Femmes,0.3
2015,Tumeurs malignes,55 à 64 ans,Les deux sexes,273.4
2015,Diabète sucré,55 à 64 ans,Les deux sexes,16.9
2015,Maladies du coeur,55 à 64 ans,Les deux sexes,101.1
2015,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Les deux sexes,1.4
2015,Maladies cérébrovasculaires,55 à 64 ans,Les deux sexes,16.3
2015,Athérosclérose,55 à 64 ans,Les deux sexes,0.5
2015,Anévrisme aortique et dissection,55 à 64 ans,Les deux sexes,2.6
2015,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Les deux sexes,19.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Les deux sexes,1.1
2015,Tumeurs malignes,55 à 64 ans,Hommes,287.7
2015,Diabète sucré,55 à 64 ans,Hommes,22.3
2015,Maladies du coeur,55 à 64 ans,Hommes,150.1
2015,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Hommes,1.9
2015,Maladies cérébrovasculaires,55 à 64 ans,Hommes,18.3
2015,Athérosclérose,55 à 64 ans,Hommes,0.7
2015,Anévrisme aortique et dissection,55 à 64 ans,Hommes,4.2
2015,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Hommes,22.3
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Hommes,1.3
2015,Tumeurs malignes,55 à 64 ans,Femmes,259.4
2015,Diabète sucré,55 à 64 ans,Femmes,11.6
2015,Maladies du coeur,55 à 64 ans,Femmes,52.7
2015,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Femmes,1.0
2015,Maladies cérébrovasculaires,55 à 64 ans,Femmes,14.3
2015,Athérosclérose,55 à 64 ans,Femmes,0.2
2015,Anévrisme aortique et dissection,55 à 64 ans,Femmes,1.0
2015,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Femmes,17.3
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Femmes,0.9
2015,Tumeurs malignes,55 à 59 ans,Les deux sexes,209.4
2015,Diabète sucré,55 à 59 ans,Les deux sexes,12.6
2015,Maladies du coeur,55 à 59 ans,Les deux sexes,77.4
2015,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Les deux sexes,1.0
2015,Maladies cérébrovasculaires,55 à 59 ans,Les deux sexes,13.4
2015,Athérosclérose,55 à 59 ans,Les deux sexes,0.3
2015,Anévrisme aortique et dissection,55 à 59 ans,Les deux sexes,2.0
2015,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Les deux sexes,12.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Les deux sexes,0.8
2015,Tumeurs malignes,55 à 59 ans,Hommes,209.8
2015,Diabète sucré,55 à 59 ans,Hommes,16.5
2015,Maladies du coeur,55 à 59 ans,Hommes,118.8
2015,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Hommes,1.3
2015,Maladies cérébrovasculaires,55 à 59 ans,Hommes,14.6
2015,Athérosclérose,55 à 59 ans,Hommes,0.5
2015,Anévrisme aortique et dissection,55 à 59 ans,Hommes,3.2
2015,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Hommes,13.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Hommes,1.1
2015,Tumeurs malignes,55 à 59 ans,Femmes,209.0
2015,Diabète sucré,55 à 59 ans,Femmes,8.7
2015,Maladies du coeur,55 à 59 ans,Femmes,36.1
2015,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Femmes,0.6
2015,Maladies cérébrovasculaires,55 à 59 ans,Femmes,12.1
2015,Athérosclérose,55 à 59 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,55 à 59 ans,Femmes,0.8
2015,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Femmes,11.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Femmes,0.6
2015,Tumeurs malignes,60 à 64 ans,Les deux sexes,348.1
2015,Diabète sucré,60 à 64 ans,Les deux sexes,21.9
2015,Maladies du coeur,60 à 64 ans,Les deux sexes,128.7
2015,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Les deux sexes,2.0
2015,Maladies cérébrovasculaires,60 à 64 ans,Les deux sexes,19.7
2015,Athérosclérose,60 à 64 ans,Les deux sexes,0.7
2015,Anévrisme aortique et dissection,60 à 64 ans,Les deux sexes,3.3
2015,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Les deux sexes,28.0
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Les deux sexes,1.4
2015,Tumeurs malignes,60 à 64 ans,Hommes,379.4
2015,Diabète sucré,60 à 64 ans,Hommes,29.1
2015,Maladies du coeur,60 à 64 ans,Hommes,187.0
2015,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Hommes,2.5
2015,Maladies cérébrovasculaires,60 à 64 ans,Hommes,22.6
2015,Athérosclérose,60 à 64 ans,Hommes,0.9
2015,Anévrisme aortique et dissection,60 à 64 ans,Hommes,5.4
2015,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Hommes,32.3
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Hommes,0.1
2015,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Hommes,1.5
2015,Tumeurs malignes,60 à 64 ans,Femmes,317.5
2015,Diabète sucré,60 à 64 ans,Femmes,14.9
2015,Maladies du coeur,60 à 64 ans,Femmes,71.8
2015,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Femmes,1.4
2015,Maladies cérébrovasculaires,60 à 64 ans,Femmes,16.9
2015,Athérosclérose,60 à 64 ans,Femmes,0.4
2015,Anévrisme aortique et dissection,60 à 64 ans,Femmes,1.2
2015,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Femmes,23.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Femmes,1.3
2015,Tumeurs malignes,65 à 74 ans,Les deux sexes,622.8
2015,Diabète sucré,65 à 74 ans,Les deux sexes,47.3
2015,Maladies du coeur,65 à 74 ans,Les deux sexes,244.7
2015,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Les deux sexes,3.9
2015,Maladies cérébrovasculaires,65 à 74 ans,Les deux sexes,52.9
2015,Athérosclérose,65 à 74 ans,Les deux sexes,2.2
2015,Anévrisme aortique et dissection,65 à 74 ans,Les deux sexes,8.0
2015,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Les deux sexes,78.6
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Les deux sexes,0.7
2015,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Les deux sexes,3.5
2015,Tumeurs malignes,65 à 74 ans,Hommes,712.6
2015,Diabète sucré,65 à 74 ans,Hommes,63.7
2015,Maladies du coeur,65 à 74 ans,Hommes,342.5
2015,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Hommes,4.0
2015,Maladies cérébrovasculaires,65 à 74 ans,Hommes,59.6
2015,Athérosclérose,65 à 74 ans,Hommes,3.0
2015,Anévrisme aortique et dissection,65 à 74 ans,Hommes,11.1
2015,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Hommes,84.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Hommes,1.5
2015,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Hommes,4.6
2015,Tumeurs malignes,65 à 74 ans,Femmes,539.0
2015,Diabète sucré,65 à 74 ans,Femmes,32.0
2015,Maladies du coeur,65 à 74 ans,Femmes,153.3
2015,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Femmes,3.8
2015,Maladies cérébrovasculaires,65 à 74 ans,Femmes,46.6
2015,Athérosclérose,65 à 74 ans,Femmes,1.5
2015,Anévrisme aortique et dissection,65 à 74 ans,Femmes,5.1
2015,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Femmes,72.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Femmes,2.4
2015,Tumeurs malignes,65 à 69 ans,Les deux sexes,511.4
2015,Diabète sucré,65 à 69 ans,Les deux sexes,40.0
2015,Maladies du coeur,65 à 69 ans,Les deux sexes,195.3
2015,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Les deux sexes,2.8
2015,Maladies cérébrovasculaires,65 à 69 ans,Les deux sexes,37.2
2015,Athérosclérose,65 à 69 ans,Les deux sexes,1.6
2015,Anévrisme aortique et dissection,65 à 69 ans,Les deux sexes,5.6
2015,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Les deux sexes,56.6
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Les deux sexes,0.3
2015,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Les deux sexes,2.4
2015,Tumeurs malignes,65 à 69 ans,Hommes,579.4
2015,Diabète sucré,65 à 69 ans,Hommes,52.8
2015,Maladies du coeur,65 à 69 ans,Hommes,280.6
2015,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Hommes,2.9
2015,Maladies cérébrovasculaires,65 à 69 ans,Hommes,41.0
2015,Athérosclérose,65 à 69 ans,Hommes,2.1
2015,Anévrisme aortique et dissection,65 à 69 ans,Hommes,7.8
2015,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Hommes,60.6
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Hommes,0.6
2015,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Hommes,3.3
2015,Tumeurs malignes,65 à 69 ans,Femmes,446.6
2015,Diabète sucré,65 à 69 ans,Femmes,27.8
2015,Maladies du coeur,65 à 69 ans,Femmes,114.1
2015,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Femmes,2.7
