Year,Household food security status,Geography,Sex,Age group,Economic family type,Visible minority,Indigenous population,GeoCode,Value
2022,"Food insecure, severe",Atlantic provinces,Male,18 to 64 years,,,,,8.8
2022,Food secure,Atlantic provinces,Male,65 years and over,,,,,86.3
2022,Food insecure,Atlantic provinces,Male,65 years and over,,,,,13.7
2022,"Food insecure, marginal",Atlantic provinces,Male,65 years and over,,,,,4.7
2022,"Food insecure, moderate or severe",Atlantic provinces,Male,65 years and over,,,,,9.1
2022,"Food insecure, moderate",Atlantic provinces,Male,65 years and over,,,,,6.1
2022,"Food insecure, severe",Atlantic provinces,Male,65 years and over,,,,,3.0
2022,Food secure,Atlantic provinces,Female,,All persons,,,,73.3
2022,Food insecure,Atlantic provinces,Female,,All persons,,,,26.7
2022,"Food insecure, marginal",Atlantic provinces,Female,,All persons,,,,6.2
2022,"Food insecure, moderate or severe",Atlantic provinces,Female,,All persons,,,,20.6
2022,"Food insecure, moderate",Atlantic provinces,Female,,All persons,,,,13.1
2022,"Food insecure, severe",Atlantic provinces,Female,,All persons,,,,7.5
2022,Food secure,Atlantic provinces,Female,Under 18 years,,,,,66.7
2022,Food insecure,Atlantic provinces,Female,Under 18 years,,,,,33.3
2022,"Food insecure, marginal",Atlantic provinces,Female,Under 18 years,,,,,6.8
2022,"Food insecure, moderate or severe",Atlantic provinces,Female,Under 18 years,,,,,26.5
2022,"Food insecure, moderate",Atlantic provinces,Female,Under 18 years,,,,,17.7
2022,"Food insecure, severe",Atlantic provinces,Female,Under 18 years,,,,,8.7
2022,Food secure,Atlantic provinces,Female,18 to 64 years,,,,,69.9
2022,Food insecure,Atlantic provinces,Female,18 to 64 years,,,,,30.1
2022,"Food insecure, marginal",Atlantic provinces,Female,18 to 64 years,,,,,6.6
2022,"Food insecure, moderate or severe",Atlantic provinces,Female,18 to 64 years,,,,,23.5
2022,"Food insecure, moderate",Atlantic provinces,Female,18 to 64 years,,,,,14.6
2022,"Food insecure, severe",Atlantic provinces,Female,18 to 64 years,,,,,8.9
2022,Food secure,Atlantic provinces,Female,65 years and over,,,,,86.4
2022,Food insecure,Atlantic provinces,Female,65 years and over,,,,,13.6
2022,"Food insecure, marginal",Atlantic provinces,Female,65 years and over,,,,,4.6
2022,"Food insecure, moderate or severe",Atlantic provinces,Female,65 years and over,,,,,9.0
2022,"Food insecure, moderate",Atlantic provinces,Female,65 years and over,,,,,6.1
2022,"Food insecure, severe",Atlantic provinces,Female,65 years and over,,,,,2.9
2022,Food secure,Atlantic provinces,,,,Visible minority population,,,63.6
2022,Food insecure,Atlantic provinces,,,,Visible minority population,,,36.4
2022,"Food insecure, marginal",Atlantic provinces,,,,Visible minority population,,,9.0
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,Visible minority population,,,27.4
2022,"Food insecure, moderate",Atlantic provinces,,,,Visible minority population,,,22.9
2022,"Food insecure, severe",Atlantic provinces,,,,Visible minority population,,,4.5
2022,Food secure,Atlantic provinces,,,,South Asian,,,63.8
2022,Food insecure,Atlantic provinces,,,,South Asian,,,36.2
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,South Asian,,,21.8
2022,Food secure,Atlantic provinces,,,,Chinese,,,87.5
2022,Food secure,Atlantic provinces,,,,Black,,,57.5
2022,Food insecure,Atlantic provinces,,,,Black,,,42.5
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,Black,,,35.7
2022,"Food insecure, moderate",Atlantic provinces,,,,Black,,,29.6
2022,Food secure,Atlantic provinces,,,,Filipino,,,71.4
2022,Food insecure,Atlantic provinces,,,,Filipino,,,28.6
2022,Food secure,Atlantic provinces,,,,Arab,,,55.4
2022,Food insecure,Atlantic provinces,,,,Arab,,,44.6
2022,Food secure,Atlantic provinces,,,,Latin American,,,65.2
2022,Food insecure,Atlantic provinces,,,,Latin American,,,34.8
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,Latin American,,,27.7
2022,Food secure,Atlantic provinces,,,,Southeast Asian,,,75.1
2022,Food secure,Atlantic provinces,,,,Not a visible minority,,,73.8
2022,Food insecure,Atlantic provinces,,,,Not a visible minority,,,26.2
2022,"Food insecure, marginal",Atlantic provinces,,,,Not a visible minority,,,6.0
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,Not a visible minority,,,20.2
2022,"Food insecure, moderate",Atlantic provinces,,,,Not a visible minority,,,12.1
2022,"Food insecure, severe",Atlantic provinces,,,,Not a visible minority,,,8.1
2022,Food secure,Atlantic provinces,,,,,Indigenous population,,63.9
2022,Food insecure,Atlantic provinces,,,,,Indigenous population,,36.1
2022,"Food insecure, marginal",Atlantic provinces,,,,,Indigenous population,,6.8
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,,Indigenous population,,29.3
2022,"Food insecure, moderate",Atlantic provinces,,,,,Indigenous population,,13.8
2022,"Food insecure, severe",Atlantic provinces,,,,,Indigenous population,,15.5
2022,Food secure,Atlantic provinces,,,,,Non-Indigenous population,,73.1
2022,Food insecure,Atlantic provinces,,,,,Non-Indigenous population,,26.9
2022,"Food insecure, marginal",Atlantic provinces,,,,,Non-Indigenous population,,6.2
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,,Non-Indigenous population,,20.6
2022,"Food insecure, moderate",Atlantic provinces,,,,,Non-Indigenous population,,13.1
2022,"Food insecure, severe",Atlantic provinces,,,,,Non-Indigenous population,,7.5
2022,Food secure,Atlantic provinces,,,,,Not a visible minority nor Indigenous,,74.2
2022,Food insecure,Atlantic provinces,,,,,Not a visible minority nor Indigenous,,25.8
2022,"Food insecure, marginal",Atlantic provinces,,,,,Not a visible minority nor Indigenous,,5.9
2022,"Food insecure, moderate or severe",Atlantic provinces,,,,,Not a visible minority nor Indigenous,,19.9
2022,"Food insecure, moderate",Atlantic provinces,,,,,Not a visible minority nor Indigenous,,12.0
2022,"Food insecure, severe",Atlantic provinces,,,,,Not a visible minority nor Indigenous,,7.8
2022,Food secure,Newfoundland and Labrador,Both sexes,Under 18 years,,,,10,69.1
2022,Food insecure,Newfoundland and Labrador,Both sexes,Under 18 years,,,,10,30.9
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,Under 18 years,,,,10,6.2
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,Under 18 years,,,,10,24.7
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,Under 18 years,,,,10,12.6
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,Under 18 years,,,,10,12.1
2022,Food secure,Newfoundland and Labrador,Both sexes,18 to 64 years,,,,10,69.9
2022,Food insecure,Newfoundland and Labrador,Both sexes,18 to 64 years,,,,10,30.1
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,18 to 64 years,,,,10,7.0
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,18 to 64 years,,,,10,23.1
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,18 to 64 years,,,,10,13.0
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,18 to 64 years,,,,10,10.1
2022,Food secure,Newfoundland and Labrador,Both sexes,18 to 24 years,,,,10,69.4
2022,Food insecure,Newfoundland and Labrador,Both sexes,18 to 24 years,,,,10,30.6
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,18 to 24 years,,,,10,24.0
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,18 to 24 years,,,,10,15.3
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,18 to 24 years,,,,10,8.7
2022,Food secure,Newfoundland and Labrador,Both sexes,25 to 34 years,,,,10,65.9
2022,Food insecure,Newfoundland and Labrador,Both sexes,25 to 34 years,,,,10,34.1
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,25 to 34 years,,,,10,7.5
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,25 to 34 years,,,,10,26.6
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,25 to 34 years,,,,10,12.6
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,25 to 34 years,,,,10,14.0
2022,Food secure,Newfoundland and Labrador,Both sexes,35 to 44 years,,,,10,68.8
2022,Food insecure,Newfoundland and Labrador,Both sexes,35 to 44 years,,,,10,31.2
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,35 to 44 years,,,,10,7.0
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,35 to 44 years,,,,10,24.3
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,35 to 44 years,,,,10,13.2
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,35 to 44 years,,,,10,11.1
2022,Food secure,Newfoundland and Labrador,Both sexes,45 to 54 years,,,,10,71.1
2022,Food insecure,Newfoundland and Labrador,Both sexes,45 to 54 years,,,,10,28.9
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,45 to 54 years,,,,10,6.3
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,45 to 54 years,,,,10,22.6
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,45 to 54 years,,,,10,12.9
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,45 to 54 years,,,,10,9.7
2022,Food secure,Newfoundland and Labrador,Both sexes,55 to 64 years,,,,10,72.7
2022,Food insecure,Newfoundland and Labrador,Both sexes,55 to 64 years,,,,10,27.3
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,55 to 64 years,,,,10,7.4
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,55 to 64 years,,,,10,19.9
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,55 to 64 years,,,,10,12.3
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,55 to 64 years,,,,10,7.6
2022,Food secure,Newfoundland and Labrador,Both sexes,65 years and over,,,,10,87.8
2022,Food insecure,Newfoundland and Labrador,Both sexes,65 years and over,,,,10,12.2
2022,"Food insecure, marginal",Newfoundland and Labrador,Both sexes,65 years and over,,,,10,4.5
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Both sexes,65 years and over,,,,10,7.7
2022,"Food insecure, moderate",Newfoundland and Labrador,Both sexes,65 years and over,,,,10,4.8
2022,"Food insecure, severe",Newfoundland and Labrador,Both sexes,65 years and over,,,,10,2.9
2022,Food secure,Newfoundland and Labrador,Male,,All persons,,,10,73.5
2022,Food insecure,Newfoundland and Labrador,Male,,All persons,,,10,26.5
2022,"Food insecure, marginal",Newfoundland and Labrador,Male,,All persons,,,10,6.7
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Male,,All persons,,,10,19.8
2022,"Food insecure, moderate",Newfoundland and Labrador,Male,,All persons,,,10,11.5
2022,"Food insecure, severe",Newfoundland and Labrador,Male,,All persons,,,10,8.3
2022,Food secure,Newfoundland and Labrador,Male,Under 18 years,,,,10,66.7
2022,Food insecure,Newfoundland and Labrador,Male,Under 18 years,,,,10,33.3
2022,"Food insecure, marginal",Newfoundland and Labrador,Male,Under 18 years,,,,10,8.7
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Male,Under 18 years,,,,10,24.5
2022,"Food insecure, moderate",Newfoundland and Labrador,Male,Under 18 years,,,,10,12.6
2022,"Food insecure, severe",Newfoundland and Labrador,Male,Under 18 years,,,,10,12.0
2022,Food secure,Newfoundland and Labrador,Male,18 to 64 years,,,,10,70.6
2022,Food insecure,Newfoundland and Labrador,Male,18 to 64 years,,,,10,29.4
2022,"Food insecure, marginal",Newfoundland and Labrador,Male,18 to 64 years,,,,10,6.6
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Male,18 to 64 years,,,,10,22.9
2022,"Food insecure, moderate",Newfoundland and Labrador,Male,18 to 64 years,,,,10,13.9
2022,"Food insecure, severe",Newfoundland and Labrador,Male,18 to 64 years,,,,10,8.9
2022,Food secure,Newfoundland and Labrador,Male,65 years and over,,,,10,86.1
2022,Food insecure,Newfoundland and Labrador,Male,65 years and over,,,,10,13.9
2022,"Food insecure, marginal",Newfoundland and Labrador,Male,65 years and over,,,,10,5.6
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Male,65 years and over,,,,10,8.2
2022,"Food insecure, moderate",Newfoundland and Labrador,Male,65 years and over,,,,10,4.3
2022,"Food insecure, severe",Newfoundland and Labrador,Male,65 years and over,,,,10,3.9
2022,Food secure,Newfoundland and Labrador,Female,,All persons,,,10,74.6
2022,Food insecure,Newfoundland and Labrador,Female,,All persons,,,10,25.4
2022,"Food insecure, marginal",Newfoundland and Labrador,Female,,All persons,,,10,5.8
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Female,,All persons,,,10,19.6
2022,"Food insecure, moderate",Newfoundland and Labrador,Female,,All persons,,,10,10.5
2022,"Food insecure, severe",Newfoundland and Labrador,Female,,All persons,,,10,9.1
2022,Food secure,Newfoundland and Labrador,Female,Under 18 years,,,,10,71.7
2022,Food insecure,Newfoundland and Labrador,Female,Under 18 years,,,,10,28.3
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Female,Under 18 years,,,,10,24.9
2022,"Food insecure, moderate",Newfoundland and Labrador,Female,Under 18 years,,,,10,12.7
2022,"Food insecure, severe",Newfoundland and Labrador,Female,Under 18 years,,,,10,12.2
2022,Food secure,Newfoundland and Labrador,Female,18 to 64 years,,,,10,69.3
2022,Food insecure,Newfoundland and Labrador,Female,18 to 64 years,,,,10,30.7
2022,"Food insecure, marginal",Newfoundland and Labrador,Female,18 to 64 years,,,,10,7.4
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Female,18 to 64 years,,,,10,23.3
2022,"Food insecure, moderate",Newfoundland and Labrador,Female,18 to 64 years,,,,10,12.1
2022,"Food insecure, severe",Newfoundland and Labrador,Female,18 to 64 years,,,,10,11.2
2022,Food secure,Newfoundland and Labrador,Female,65 years and over,,,,10,89.3
2022,Food insecure,Newfoundland and Labrador,Female,65 years and over,,,,10,10.7
2022,"Food insecure, marginal",Newfoundland and Labrador,Female,65 years and over,,,,10,3.4
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,Female,65 years and over,,,,10,7.3
2022,"Food insecure, moderate",Newfoundland and Labrador,Female,65 years and over,,,,10,5.3
2022,Food secure,Newfoundland and Labrador,,,,Visible minority population,,10,66.4
2022,Food insecure,Newfoundland and Labrador,,,,Visible minority population,,10,33.6
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,,,,Visible minority population,,10,30.5
2022,Food secure,Newfoundland and Labrador,,,,South Asian,,10,82.7
2022,Food secure,Newfoundland and Labrador,,,,Filipino,,10,75.2
2022,Food secure,Newfoundland and Labrador,,,,Not a visible minority,,10,74.4
2022,Food insecure,Newfoundland and Labrador,,,,Not a visible minority,,10,25.6
2022,"Food insecure, marginal",Newfoundland and Labrador,,,,Not a visible minority,,10,6.4
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,,,,Not a visible minority,,10,19.2
2022,"Food insecure, moderate",Newfoundland and Labrador,,,,Not a visible minority,,10,10.7
2022,"Food insecure, severe",Newfoundland and Labrador,,,,Not a visible minority,,10,8.5
2022,Food secure,Newfoundland and Labrador,,,,,Indigenous population,10,75.8
2022,Food insecure,Newfoundland and Labrador,,,,,Indigenous population,10,24.2
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,,,,,Indigenous population,10,19.0
2022,"Food insecure, severe",Newfoundland and Labrador,,,,,Indigenous population,10,9.2
2022,Food secure,Newfoundland and Labrador,,,,,Non-Indigenous population,10,73.9
2022,Food insecure,Newfoundland and Labrador,,,,,Non-Indigenous population,10,26.1
2022,"Food insecure, marginal",Newfoundland and Labrador,,,,,Non-Indigenous population,10,6.3
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,,,,,Non-Indigenous population,10,19.8
2022,"Food insecure, moderate",Newfoundland and Labrador,,,,,Non-Indigenous population,10,11.1
2022,"Food insecure, severe",Newfoundland and Labrador,,,,,Non-Indigenous population,10,8.7
2022,Food secure,Newfoundland and Labrador,,,,,Not a visible minority nor Indigenous,10,74.3
2022,Food insecure,Newfoundland and Labrador,,,,,Not a visible minority nor Indigenous,10,25.7
2022,"Food insecure, marginal",Newfoundland and Labrador,,,,,Not a visible minority nor Indigenous,10,6.5
2022,"Food insecure, moderate or severe",Newfoundland and Labrador,,,,,Not a visible minority nor Indigenous,10,19.2
2022,"Food insecure, moderate",Newfoundland and Labrador,,,,,Not a visible minority nor Indigenous,10,10.8
2022,"Food insecure, severe",Newfoundland and Labrador,,,,,Not a visible minority nor Indigenous,10,8.4
2022,Food secure,Prince Edward Island,Both sexes,Under 18 years,,,,11,59.0
2022,Food insecure,Prince Edward Island,Both sexes,Under 18 years,,,,11,41.0
2022,"Food insecure, marginal",Prince Edward Island,Both sexes,Under 18 years,,,,11,10.7
2022,"Food insecure, moderate or severe",Prince Edward Island,Both sexes,Under 18 years,,,,11,30.3
2022,"Food insecure, moderate",Prince Edward Island,Both sexes,Under 18 years,,,,11,19.4
2022,"Food insecure, severe",Prince Edward Island,Both sexes,Under 18 years,,,,11,10.9
2022,Food secure,Prince Edward Island,Both sexes,18 to 64 years,,,,11,70.5
2022,Food insecure,Prince Edward Island,Both sexes,18 to 64 years,,,,11,29.5
2022,"Food insecure, marginal",Prince Edward Island,Both sexes,18 to 64 years,,,,11,6.7
2022,"Food insecure, moderate or severe",Prince Edward Island,Both sexes,18 to 64 years,,,,11,22.7
2022,"Food insecure, moderate",Prince Edward Island,Both sexes,18 to 64 years,,,,11,17.1
2022,"Food insecure, severe",Prince Edward Island,Both sexes,18 to 64 years,,,,11,5.7
2022,Food secure,Prince Edward Island,Both sexes,18 to 24 years,,,,11,70.5
