Year,Géographie,Déchets ménagers dangereux,GeoCode,Value
2021,"Abbotsford-Mission, Colombie-Britannique",Textiles,,50.0
2021,"Vancouver, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,35.0
2021,"Vancouver, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,10.0
2021,"Vancouver, Colombie-Britannique",Restes de peinture ou solvants,,27.0
2021,"Vancouver, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,9.0
2021,"Vancouver, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,67.0
2021,"Vancouver, Colombie-Britannique",Pesticides,,
2021,"Vancouver, Colombie-Britannique",Matelas,,17.0
2021,"Vancouver, Colombie-Britannique",Textiles,,57.0
2021,"Victoria, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,44.0
2021,"Victoria, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,11.0
2021,"Victoria, Colombie-Britannique",Restes de peinture ou solvants,,40.0
2021,"Victoria, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,13.0
2021,"Victoria, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,71.0
2021,"Victoria, Colombie-Britannique",Pesticides,,
2021,"Victoria, Colombie-Britannique",Matelas,,16.0
2021,"Victoria, Colombie-Britannique",Textiles,,63.0
2021,Non-census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,39.0
2021,Non-census metropolitan areas,Des objets médicaux piquants ou tranchants,,13.0
2021,Non-census metropolitan areas,Restes de peinture ou solvants,,37.0
2021,Non-census metropolitan areas,Huiles pour moteur ou de l'antigel,,21.0
2021,Non-census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,67.0
2021,Non-census metropolitan areas,Pesticides,,2.0
2021,Non-census metropolitan areas,Matelas,,12.0
2021,Non-census metropolitan areas,Textiles,,53.0
2023,Canada,Des restes de médicaments ou des médicaments périmés,,41.0
2023,Canada,Des objets médicaux piquants ou tranchants,,14.0
2023,Canada,Restes de peinture ou solvants,,31.0
2023,Canada,Huiles pour moteur ou de l'antigel,,14.0
2023,Canada,"Piles déchargées, excluant les batteries de voiture",,68.0
2023,Canada,Pesticides,,2.0
2023,Canada,Matelas,,12.0
2023,Canada,Textiles,,59.0
2023,Terre-Neuve-et-Labrador,Des restes de médicaments ou des médicaments périmés,10,38.0
2023,Terre-Neuve-et-Labrador,Des objets médicaux piquants ou tranchants,10,18.0
2023,Terre-Neuve-et-Labrador,Restes de peinture ou solvants,10,36.0
2023,Terre-Neuve-et-Labrador,Huiles pour moteur ou de l'antigel,10,12.0
2023,Terre-Neuve-et-Labrador,"Piles déchargées, excluant les batteries de voiture",10,60.0
2023,Terre-Neuve-et-Labrador,Pesticides,10,
2023,Terre-Neuve-et-Labrador,Matelas,10,11.0
2023,Terre-Neuve-et-Labrador,Textiles,10,54.0
2023,Île-du-Prince-Édouard,Des restes de médicaments ou des médicaments périmés,11,39.0
2023,Île-du-Prince-Édouard,Des objets médicaux piquants ou tranchants,11,17.0
2023,Île-du-Prince-Édouard,Restes de peinture ou solvants,11,35.0
2023,Île-du-Prince-Édouard,Huiles pour moteur ou de l'antigel,11,15.0
2023,Île-du-Prince-Édouard,"Piles déchargées, excluant les batteries de voiture",11,72.0
2023,Île-du-Prince-Édouard,Pesticides,11,
2023,Île-du-Prince-Édouard,Matelas,11,13.0
2023,Île-du-Prince-Édouard,Textiles,11,59.0
2023,Nouvelle-Écosse,Des restes de médicaments ou des médicaments périmés,12,37.0
2023,Nouvelle-Écosse,Des objets médicaux piquants ou tranchants,12,22.0
2023,Nouvelle-Écosse,Restes de peinture ou solvants,12,32.0
2023,Nouvelle-Écosse,Huiles pour moteur ou de l'antigel,12,15.0
2023,Nouvelle-Écosse,"Piles déchargées, excluant les batteries de voiture",12,65.0
2023,Nouvelle-Écosse,Pesticides,12,
2023,Nouvelle-Écosse,Matelas,12,12.0
2023,Nouvelle-Écosse,Textiles,12,62.0
2023,Nouveau-Brunswick,Des restes de médicaments ou des médicaments périmés,13,40.0
2023,Nouveau-Brunswick,Des objets médicaux piquants ou tranchants,13,20.0
2023,Nouveau-Brunswick,Restes de peinture ou solvants,13,33.0
2023,Nouveau-Brunswick,Huiles pour moteur ou de l'antigel,13,18.0
2023,Nouveau-Brunswick,"Piles déchargées, excluant les batteries de voiture",13,62.0
2023,Nouveau-Brunswick,Pesticides,13,
2023,Nouveau-Brunswick,Matelas,13,9.0
2023,Nouveau-Brunswick,Textiles,13,51.0
2023,Québec,Des restes de médicaments ou des médicaments périmés,24,45.0
2023,Québec,Des objets médicaux piquants ou tranchants,24,13.0
2023,Québec,Restes de peinture ou solvants,24,37.0
2023,Québec,Huiles pour moteur ou de l'antigel,24,14.0
2023,Québec,"Piles déchargées, excluant les batteries de voiture",24,69.0
2023,Québec,Pesticides,24,2.0
2023,Québec,Matelas,24,10.0
2023,Québec,Textiles,24,61.0
2023,Ontario,Des restes de médicaments ou des médicaments périmés,35,40.0
2023,Ontario,Des objets médicaux piquants ou tranchants,35,14.0
2023,Ontario,Restes de peinture ou solvants,35,28.0
2023,Ontario,Huiles pour moteur ou de l'antigel,35,12.0
2023,Ontario,"Piles déchargées, excluant les batteries de voiture",35,68.0
2023,Ontario,Pesticides,35,2.0
2023,Ontario,Matelas,35,13.0
2023,Ontario,Textiles,35,58.0
2023,Manitoba,Des restes de médicaments ou des médicaments périmés,46,35.0
2023,Manitoba,Des objets médicaux piquants ou tranchants,46,15.0
2023,Manitoba,Restes de peinture ou solvants,46,23.0
2023,Manitoba,Huiles pour moteur ou de l'antigel,46,15.0
2023,Manitoba,"Piles déchargées, excluant les batteries de voiture",46,66.0
2023,Manitoba,Pesticides,46,
2023,Manitoba,Matelas,46,12.0
2023,Manitoba,Textiles,46,51.0
2023,Saskatchewan,Des restes de médicaments ou des médicaments périmés,47,36.0
2023,Saskatchewan,Des objets médicaux piquants ou tranchants,47,14.0
2023,Saskatchewan,Restes de peinture ou solvants,47,24.0
2023,Saskatchewan,Huiles pour moteur ou de l'antigel,47,15.0
2023,Saskatchewan,"Piles déchargées, excluant les batteries de voiture",47,67.0
2023,Saskatchewan,Pesticides,47,
2023,Saskatchewan,Matelas,47,10.0
2023,Saskatchewan,Textiles,47,54.0
2023,Alberta,Des restes de médicaments ou des médicaments périmés,48,41.0
2023,Alberta,Des objets médicaux piquants ou tranchants,48,15.0
2023,Alberta,Restes de peinture ou solvants,48,30.0
2023,Alberta,Huiles pour moteur ou de l'antigel,48,18.0
2023,Alberta,"Piles déchargées, excluant les batteries de voiture",48,67.0
2023,Alberta,Pesticides,48,4.0
2023,Alberta,Matelas,48,12.0
2023,Alberta,Textiles,48,59.0
2023,Colombie-Britannique,Des restes de médicaments ou des médicaments périmés,59,42.0
2023,Colombie-Britannique,Des objets médicaux piquants ou tranchants,59,12.0
2023,Colombie-Britannique,Restes de peinture ou solvants,59,28.0
2023,Colombie-Britannique,Huiles pour moteur ou de l'antigel,59,14.0
2023,Colombie-Britannique,"Piles déchargées, excluant les batteries de voiture",59,70.0
2023,Colombie-Britannique,Pesticides,59,3.0
2023,Colombie-Britannique,Matelas,59,13.0
2023,Colombie-Britannique,Textiles,59,62.0
2023,Total census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,41.0
2023,Total census metropolitan areas,Des objets médicaux piquants ou tranchants,,13.0
2023,Total census metropolitan areas,Restes de peinture ou solvants,,30.0
2023,Total census metropolitan areas,Huiles pour moteur ou de l'antigel,,12.0
2023,Total census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,68.0
2023,Total census metropolitan areas,Pesticides,,2.0
2023,Total census metropolitan areas,Matelas,,12.0
2023,Total census metropolitan areas,Textiles,,60.0
2023,"St. John's, Terre-Neuve-et-Labrador",Des restes de médicaments ou des médicaments périmés,,38.0
2023,"St. John's, Terre-Neuve-et-Labrador",Des objets médicaux piquants ou tranchants,,17.0
2023,"St. John's, Terre-Neuve-et-Labrador",Restes de peinture ou solvants,,38.0
2023,"St. John's, Terre-Neuve-et-Labrador",Huiles pour moteur ou de l'antigel,,12.0
2023,"St. John's, Terre-Neuve-et-Labrador","Piles déchargées, excluant les batteries de voiture",,64.0
2023,"St. John's, Terre-Neuve-et-Labrador",Pesticides,,
2023,"St. John's, Terre-Neuve-et-Labrador",Matelas,,11.0
2023,"St. John's, Terre-Neuve-et-Labrador",Textiles,,59.0
2023,"Halifax, Nouvelle-Écosse",Des restes de médicaments ou des médicaments périmés,,37.0
2023,"Halifax, Nouvelle-Écosse",Des objets médicaux piquants ou tranchants,,21.0
2023,"Halifax, Nouvelle-Écosse",Restes de peinture ou solvants,,30.0
2023,"Halifax, Nouvelle-Écosse",Huiles pour moteur ou de l'antigel,,14.0
2023,"Halifax, Nouvelle-Écosse","Piles déchargées, excluant les batteries de voiture",,68.0
2023,"Halifax, Nouvelle-Écosse",Pesticides,,
2023,"Halifax, Nouvelle-Écosse",Matelas,,13.0
2023,"Halifax, Nouvelle-Écosse",Textiles,,63.0
2023,"Moncton, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,44.0
2023,"Moncton, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,26.0
2023,"Moncton, Nouveau-Brunswick",Restes de peinture ou solvants,,34.0
2023,"Moncton, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,16.0
2023,"Moncton, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,67.0
2023,"Moncton, Nouveau-Brunswick",Pesticides,,
2023,"Moncton, Nouveau-Brunswick",Matelas,,
2023,"Moncton, Nouveau-Brunswick",Textiles,,57.0
2023,"Saint John, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,35.0
2023,"Saint John, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,18.0
2023,"Saint John, Nouveau-Brunswick",Restes de peinture ou solvants,,30.0
2023,"Saint John, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,
2023,"Saint John, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,61.0
2023,"Saint John, Nouveau-Brunswick",Pesticides,,
2023,"Saint John, Nouveau-Brunswick",Matelas,,
2023,"Saint John, Nouveau-Brunswick",Textiles,,55.0
2023,"Fredericton, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,35.0
2023,"Fredericton, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,17.0
2023,"Fredericton, Nouveau-Brunswick",Restes de peinture ou solvants,,29.0
2023,"Fredericton, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,17.0
2023,"Fredericton, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,58.0
2023,"Fredericton, Nouveau-Brunswick",Pesticides,,
2023,"Fredericton, Nouveau-Brunswick",Matelas,,
2023,"Fredericton, Nouveau-Brunswick",Textiles,,46.0
2023,"Saguenay, Québec",Des restes de médicaments ou des médicaments périmés,,32.0
2023,"Saguenay, Québec",Des objets médicaux piquants ou tranchants,,
2023,"Saguenay, Québec",Restes de peinture ou solvants,,31.0
2023,"Saguenay, Québec",Huiles pour moteur ou de l'antigel,,
2023,"Saguenay, Québec","Piles déchargées, excluant les batteries de voiture",,65.0
2023,"Saguenay, Québec",Pesticides,,
2023,"Saguenay, Québec",Matelas,,
2023,"Saguenay, Québec",Textiles,,54.0
2023,"Québec, Québec",Des restes de médicaments ou des médicaments périmés,,47.0
2023,"Québec, Québec",Des objets médicaux piquants ou tranchants,,14.0
2023,"Québec, Québec",Restes de peinture ou solvants,,38.0
2023,"Québec, Québec",Huiles pour moteur ou de l'antigel,,10.0
2023,"Québec, Québec","Piles déchargées, excluant les batteries de voiture",,68.0
2023,"Québec, Québec",Pesticides,,
2023,"Québec, Québec",Matelas,,8.0
2023,"Québec, Québec",Textiles,,63.0
2023,"Sherbrooke, Québec",Des restes de médicaments ou des médicaments périmés,,56.0
2023,"Sherbrooke, Québec",Des objets médicaux piquants ou tranchants,,
2023,"Sherbrooke, Québec",Restes de peinture ou solvants,,54.0
2023,"Sherbrooke, Québec",Huiles pour moteur ou de l'antigel,,23.0
2023,"Sherbrooke, Québec","Piles déchargées, excluant les batteries de voiture",,76.0
2023,"Sherbrooke, Québec",Pesticides,,
2023,"Sherbrooke, Québec",Matelas,,
2023,"Sherbrooke, Québec",Textiles,,71.0
2023,"Trois-Rivières, Québec",Des restes de médicaments ou des médicaments périmés,,48.0
2023,"Trois-Rivières, Québec",Des objets médicaux piquants ou tranchants,,
2023,"Trois-Rivières, Québec",Restes de peinture ou solvants,,43.0
2023,"Trois-Rivières, Québec",Huiles pour moteur ou de l'antigel,,
2023,"Trois-Rivières, Québec","Piles déchargées, excluant les batteries de voiture",,75.0
2023,"Trois-Rivières, Québec",Pesticides,,
2023,"Trois-Rivières, Québec",Matelas,,
2023,"Trois-Rivières, Québec",Textiles,,67.0
2023,"Drummondville, Québec",Des restes de médicaments ou des médicaments périmés,,
2023,"Drummondville, Québec",Des objets médicaux piquants ou tranchants,,
2023,"Drummondville, Québec",Restes de peinture ou solvants,,
2023,"Drummondville, Québec",Huiles pour moteur ou de l'antigel,,
2023,"Drummondville, Québec","Piles déchargées, excluant les batteries de voiture",,77.0
2023,"Drummondville, Québec",Pesticides,,
2023,"Drummondville, Québec",Matelas,,
2023,"Drummondville, Québec",Textiles,,70.0
2023,"Montréal, Québec",Des restes de médicaments ou des médicaments périmés,,45.0
2023,"Montréal, Québec",Des objets médicaux piquants ou tranchants,,11.0
2023,"Montréal, Québec",Restes de peinture ou solvants,,33.0
2023,"Montréal, Québec",Huiles pour moteur ou de l'antigel,,10.0
2023,"Montréal, Québec","Piles déchargées, excluant les batteries de voiture",,67.0
2023,"Montréal, Québec",Pesticides,,2.0
2023,"Montréal, Québec",Matelas,,10.0
2023,"Montréal, Québec",Textiles,,62.0
2023,"Ottawa-Gatineau, Ontario/Québec",Des restes de médicaments ou des médicaments périmés,,48.0
2023,"Ottawa-Gatineau, Ontario/Québec",Des objets médicaux piquants ou tranchants,,16.0
2023,"Ottawa-Gatineau, Ontario/Québec",Restes de peinture ou solvants,,39.0
2023,"Ottawa-Gatineau, Ontario/Québec",Huiles pour moteur ou de l'antigel,,15.0
2023,"Ottawa-Gatineau, Ontario/Québec","Piles déchargées, excluant les batteries de voiture",,75.0
2023,"Ottawa-Gatineau, Ontario/Québec",Pesticides,,
2023,"Ottawa-Gatineau, Ontario/Québec",Matelas,,14.0
2023,"Ottawa-Gatineau, Ontario/Québec",Textiles,,62.0
2023,Ottawa-Gatineau (Quebec part),Des restes de médicaments ou des médicaments périmés,,49.0
2023,Ottawa-Gatineau (Quebec part),Des objets médicaux piquants ou tranchants,,18.0
2023,Ottawa-Gatineau (Quebec part),Restes de peinture ou solvants,,51.0
2023,Ottawa-Gatineau (Quebec part),Huiles pour moteur ou de l'antigel,,22.0
2023,Ottawa-Gatineau (Quebec part),"Piles déchargées, excluant les batteries de voiture",,74.0
2023,Ottawa-Gatineau (Quebec part),Pesticides,,
2023,Ottawa-Gatineau (Quebec part),Matelas,,
2023,Ottawa-Gatineau (Quebec part),Textiles,,64.0
2023,Ottawa-Gatineau (Ontario part),Des restes de médicaments ou des médicaments périmés,,48.0
2023,Ottawa-Gatineau (Ontario part),Des objets médicaux piquants ou tranchants,,15.0
2023,Ottawa-Gatineau (Ontario part),Restes de peinture ou solvants,,37.0
2023,Ottawa-Gatineau (Ontario part),Huiles pour moteur ou de l'antigel,,13.0
2023,Ottawa-Gatineau (Ontario part),"Piles déchargées, excluant les batteries de voiture",,75.0
2023,Ottawa-Gatineau (Ontario part),Pesticides,,
2023,Ottawa-Gatineau (Ontario part),Matelas,,14.0
2023,Ottawa-Gatineau (Ontario part),Textiles,,62.0
2023,"Kingston, Ontario",Des restes de médicaments ou des médicaments périmés,,44.0
2023,"Kingston, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Kingston, Ontario",Restes de peinture ou solvants,,
2023,"Kingston, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Kingston, Ontario","Piles déchargées, excluant les batteries de voiture",,82.0
2023,"Kingston, Ontario",Pesticides,,
2023,"Kingston, Ontario",Matelas,,
2023,"Kingston, Ontario",Textiles,,63.0
2023,"Belleville, Ontario",Des restes de médicaments ou des médicaments périmés,,56.0
2023,"Belleville, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Belleville, Ontario",Restes de peinture ou solvants,,
2023,"Belleville, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Belleville, Ontario","Piles déchargées, excluant les batteries de voiture",,69.0
2023,"Belleville, Ontario",Pesticides,,
2023,"Belleville, Ontario",Matelas,,
2023,"Belleville, Ontario",Textiles,,69.0
2023,"Peterborough, Ontario",Des restes de médicaments ou des médicaments périmés,,49.0
2023,"Peterborough, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Peterborough, Ontario",Restes de peinture ou solvants,,55.0
2023,"Peterborough, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Peterborough, Ontario","Piles déchargées, excluant les batteries de voiture",,82.0
2023,"Peterborough, Ontario",Pesticides,,
2023,"Peterborough, Ontario",Matelas,,
2023,"Peterborough, Ontario",Textiles,,74.0
2023,"Oshawa, Ontario",Des restes de médicaments ou des médicaments périmés,,40.0
2023,"Oshawa, Ontario",Des objets médicaux piquants ou tranchants,,25.0
2023,"Oshawa, Ontario",Restes de peinture ou solvants,,32.0
2023,"Oshawa, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Oshawa, Ontario","Piles déchargées, excluant les batteries de voiture",,71.0
2023,"Oshawa, Ontario",Pesticides,,
2023,"Oshawa, Ontario",Matelas,,
2023,"Oshawa, Ontario",Textiles,,55.0
2023,"Toronto, Ontario",Des restes de médicaments ou des médicaments périmés,,38.0
2023,"Toronto, Ontario",Des objets médicaux piquants ou tranchants,,11.0
2023,"Toronto, Ontario",Restes de peinture ou solvants,,22.0
2023,"Toronto, Ontario",Huiles pour moteur ou de l'antigel,,8.0
2023,"Toronto, Ontario","Piles déchargées, excluant les batteries de voiture",,64.0
2023,"Toronto, Ontario",Pesticides,,2.0
2023,"Toronto, Ontario",Matelas,,12.0
2023,"Toronto, Ontario",Textiles,,58.0
2023,"Hamilton, Ontario",Des restes de médicaments ou des médicaments périmés,,44.0
2023,"Hamilton, Ontario",Des objets médicaux piquants ou tranchants,,14.0
2023,"Hamilton, Ontario",Restes de peinture ou solvants,,29.0
2023,"Hamilton, Ontario",Huiles pour moteur ou de l'antigel,,13.0
2023,"Hamilton, Ontario","Piles déchargées, excluant les batteries de voiture",,68.0
2023,"Hamilton, Ontario",Pesticides,,
2023,"Hamilton, Ontario",Matelas,,13.0
2023,"Hamilton, Ontario",Textiles,,55.0
2023,"St. Catharines-Niagara, Ontario",Des restes de médicaments ou des médicaments périmés,,41.0
2023,"St. Catharines-Niagara, Ontario",Des objets médicaux piquants ou tranchants,,17.0
2023,"St. Catharines-Niagara, Ontario",Restes de peinture ou solvants,,34.0
2023,"St. Catharines-Niagara, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"St. Catharines-Niagara, Ontario","Piles déchargées, excluant les batteries de voiture",,67.0
2023,"St. Catharines-Niagara, Ontario",Pesticides,,
2023,"St. Catharines-Niagara, Ontario",Matelas,,17.0
2023,"St. Catharines-Niagara, Ontario",Textiles,,53.0
2023,"Kitchener-Cambridge-Waterloo, Ontario",Des restes de médicaments ou des médicaments périmés,,49.0
2023,"Kitchener-Cambridge-Waterloo, Ontario",Des objets médicaux piquants ou tranchants,,16.0
2023,"Kitchener-Cambridge-Waterloo, Ontario",Restes de peinture ou solvants,,33.0
2023,"Kitchener-Cambridge-Waterloo, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Kitchener-Cambridge-Waterloo, Ontario","Piles déchargées, excluant les batteries de voiture",,75.0
2023,"Kitchener-Cambridge-Waterloo, Ontario",Pesticides,,
2023,"Kitchener-Cambridge-Waterloo, Ontario",Matelas,,18.0
2023,"Kitchener-Cambridge-Waterloo, Ontario",Textiles,,65.0
2023,"Brantford, Ontario",Des restes de médicaments ou des médicaments périmés,,
2023,"Brantford, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Brantford, Ontario",Restes de peinture ou solvants,,
2023,"Brantford, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Brantford, Ontario","Piles déchargées, excluant les batteries de voiture",,60.0
2023,"Brantford, Ontario",Pesticides,,
2023,"Brantford, Ontario",Matelas,,
2023,"Brantford, Ontario",Textiles,,50.0
2023,"Guelph, Ontario",Des restes de médicaments ou des médicaments périmés,,43.0
2023,"Guelph, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Guelph, Ontario",Restes de peinture ou solvants,,37.0
2023,"Guelph, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Guelph, Ontario","Piles déchargées, excluant les batteries de voiture",,67.0
2023,"Guelph, Ontario",Pesticides,,
2023,"Guelph, Ontario",Matelas,,
2023,"Guelph, Ontario",Textiles,,63.0
2023,"London, Ontario",Des restes de médicaments ou des médicaments périmés,,36.0
2023,"London, Ontario",Des objets médicaux piquants ou tranchants,,19.0
2023,"London, Ontario",Restes de peinture ou solvants,,22.0
2023,"London, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"London, Ontario","Piles déchargées, excluant les batteries de voiture",,72.0
2023,"London, Ontario",Pesticides,,
2023,"London, Ontario",Matelas,,
2023,"London, Ontario",Textiles,,57.0
2023,"Windsor, Ontario",Des restes de médicaments ou des médicaments périmés,,29.0
2023,"Windsor, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Windsor, Ontario",Restes de peinture ou solvants,,28.0
2023,"Windsor, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Windsor, Ontario","Piles déchargées, excluant les batteries de voiture",,58.0
2023,"Windsor, Ontario",Pesticides,,
2023,"Windsor, Ontario",Matelas,,16.0
2023,"Windsor, Ontario",Textiles,,46.0
2023,"Barrie, Ontario",Des restes de médicaments ou des médicaments périmés,,36.0
2023,"Barrie, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Barrie, Ontario",Restes de peinture ou solvants,,42.0
2023,"Barrie, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Barrie, Ontario","Piles déchargées, excluant les batteries de voiture",,81.0
2023,"Barrie, Ontario",Pesticides,,
2023,"Barrie, Ontario",Matelas,,
2023,"Barrie, Ontario",Textiles,,59.0
2023,"Grand Sudbury, Ontario",Des restes de médicaments ou des médicaments périmés,,43.0
2023,"Grand Sudbury, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Grand Sudbury, Ontario",Restes de peinture ou solvants,,33.0
2023,"Grand Sudbury, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Grand Sudbury, Ontario","Piles déchargées, excluant les batteries de voiture",,61.0
2023,"Grand Sudbury, Ontario",Pesticides,,
2023,"Grand Sudbury, Ontario",Matelas,,
2023,"Grand Sudbury, Ontario",Textiles,,48.0
2023,"Thunder Bay, Ontario",Des restes de médicaments ou des médicaments périmés,,
2023,"Thunder Bay, Ontario",Des objets médicaux piquants ou tranchants,,
2023,"Thunder Bay, Ontario",Restes de peinture ou solvants,,
2023,"Thunder Bay, Ontario",Huiles pour moteur ou de l'antigel,,
2023,"Thunder Bay, Ontario","Piles déchargées, excluant les batteries de voiture",,72.0
2023,"Thunder Bay, Ontario",Pesticides,,
2023,"Thunder Bay, Ontario",Matelas,,
2023,"Thunder Bay, Ontario",Textiles,,
2023,"Winnipeg, Manitoba",Des restes de médicaments ou des médicaments périmés,,37.0
2023,"Winnipeg, Manitoba",Des objets médicaux piquants ou tranchants,,16.0
2023,"Winnipeg, Manitoba",Restes de peinture ou solvants,,22.0
2023,"Winnipeg, Manitoba",Huiles pour moteur ou de l'antigel,,14.0
2023,"Winnipeg, Manitoba","Piles déchargées, excluant les batteries de voiture",,66.0
2023,"Winnipeg, Manitoba",Pesticides,,
2023,"Winnipeg, Manitoba",Matelas,,12.0
2023,"Winnipeg, Manitoba",Textiles,,51.0
2023,"Regina, Saskatchewan",Des restes de médicaments ou des médicaments périmés,,37.0
2023,"Regina, Saskatchewan",Des objets médicaux piquants ou tranchants,,14.0
2023,"Regina, Saskatchewan",Restes de peinture ou solvants,,23.0
2023,"Regina, Saskatchewan",Huiles pour moteur ou de l'antigel,,14.0
2023,"Regina, Saskatchewan","Piles déchargées, excluant les batteries de voiture",,66.0
2023,"Regina, Saskatchewan",Pesticides,,
2023,"Regina, Saskatchewan",Matelas,,11.0
2023,"Regina, Saskatchewan",Textiles,,57.0
2023,"Saskatoon, Saskatchewan",Des restes de médicaments ou des médicaments périmés,,35.0
2023,"Saskatoon, Saskatchewan",Des objets médicaux piquants ou tranchants,,15.0
2023,"Saskatoon, Saskatchewan",Restes de peinture ou solvants,,23.0
2023,"Saskatoon, Saskatchewan",Huiles pour moteur ou de l'antigel,,16.0
2023,"Saskatoon, Saskatchewan","Piles déchargées, excluant les batteries de voiture",,64.0
2023,"Saskatoon, Saskatchewan",Pesticides,,
2023,"Saskatoon, Saskatchewan",Matelas,,
2023,"Saskatoon, Saskatchewan",Textiles,,53.0
2023,"Lethbridge, Alberta",Des restes de médicaments ou des médicaments périmés,,
2023,"Lethbridge, Alberta",Des objets médicaux piquants ou tranchants,,
2023,"Lethbridge, Alberta",Restes de peinture ou solvants,,50.0
2023,"Lethbridge, Alberta",Huiles pour moteur ou de l'antigel,,
2023,"Lethbridge, Alberta","Piles déchargées, excluant les batteries de voiture",,66.0
2023,"Lethbridge, Alberta",Pesticides,,
2023,"Lethbridge, Alberta",Matelas,,
2023,"Lethbridge, Alberta",Textiles,,69.0
2023,"Calgary, Alberta",Des restes de médicaments ou des médicaments périmés,,41.0
2023,"Calgary, Alberta",Des objets médicaux piquants ou tranchants,,15.0
2023,"Calgary, Alberta",Restes de peinture ou solvants,,29.0
2023,"Calgary, Alberta",Huiles pour moteur ou de l'antigel,,16.0
2023,"Calgary, Alberta","Piles déchargées, excluant les batteries de voiture",,66.0
2023,"Calgary, Alberta",Pesticides,,4.0
2023,"Calgary, Alberta",Matelas,,14.0
2023,"Calgary, Alberta",Textiles,,61.0
2023,"Red Deer, Alberta",Des restes de médicaments ou des médicaments périmés,,
2023,"Red Deer, Alberta",Des objets médicaux piquants ou tranchants,,
2023,"Red Deer, Alberta",Restes de peinture ou solvants,,
2023,"Red Deer, Alberta",Huiles pour moteur ou de l'antigel,,
2023,"Red Deer, Alberta","Piles déchargées, excluant les batteries de voiture",,
2023,"Red Deer, Alberta",Pesticides,,
2023,"Red Deer, Alberta",Matelas,,
2023,"Red Deer, Alberta",Textiles,,
2023,"Edmonton, Alberta",Des restes de médicaments ou des médicaments périmés,,42.0
2023,"Edmonton, Alberta",Des objets médicaux piquants ou tranchants,,17.0
2023,"Edmonton, Alberta",Restes de peinture ou solvants,,29.0
2023,"Edmonton, Alberta",Huiles pour moteur ou de l'antigel,,19.0
2023,"Edmonton, Alberta","Piles déchargées, excluant les batteries de voiture",,69.0
2023,"Edmonton, Alberta",Pesticides,,4.0
2023,"Edmonton, Alberta",Matelas,,11.0
2023,"Edmonton, Alberta",Textiles,,58.0
2023,"Kelowna, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,49.0
2023,"Kelowna, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2023,"Kelowna, Colombie-Britannique",Restes de peinture ou solvants,,
2023,"Kelowna, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2023,"Kelowna, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,76.0
2023,"Kelowna, Colombie-Britannique",Pesticides,,
2023,"Kelowna, Colombie-Britannique",Matelas,,
2023,"Kelowna, Colombie-Britannique",Textiles,,64.0
