Year,Distance-capacité de la zone de service de transport public,Géographie,Emplacement,Genre,Démographique et socio-économique,GeoCode,Value
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",65 ans et plus,915,63.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,63.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,0 to 14 years,915,62.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,15 à 64 ans,915,64.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,15 à 19 ans,915,62.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,20 à 24 ans,915,71.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,65 ans et plus,915,60.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,64.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,0 to 14 years,915,62.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,15 à 64 ans,915,64.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,15 à 19 ans,915,61.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,20 à 24 ans,915,72.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,65 ans et plus,915,65.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),915,70.0
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",0 to 14 years,915,67.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",15 à 64 ans,915,70.6
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",15 à 19 ans,915,67.4
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",20 à 24 ans,915,76.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",65 ans et plus,915,69.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,69.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Hommes+,0 to 14 years,915,67.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Hommes+,15 à 64 ans,915,70.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Hommes+,15 à 19 ans,915,68.1
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Hommes+,20 à 24 ans,915,76.4
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Hommes+,65 ans et plus,915,67.4
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,70.2
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,915,67.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,915,70.4
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,915,66.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,915,77.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,915,71.3
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),915,14.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,915,15.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,915,14.6
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,915,17.7
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,915,15.2
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,915,14.8
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,14.4
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Hommes+,0 to 14 years,915,16.2
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Hommes+,15 à 64 ans,915,14.2
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Hommes+,15 à 19 ans,915,16.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Hommes+,20 à 24 ans,915,15.0
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Hommes+,65 ans et plus,915,13.9
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,15.2
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Femmes+,0 to 14 years,915,15.0
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Femmes+,15 à 64 ans,915,15.0
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Femmes+,15 à 19 ans,915,19.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Femmes+,20 à 24 ans,915,15.5
2024,500 mètres de tous les arrêts de transport en commun,"Kelowna, Colombie-Britannique",Rural,Femmes+,65 ans et plus,915,15.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),915,64.2
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",0 to 14 years,915,62.6
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",15 à 64 ans,915,64.9
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",15 à 19 ans,915,62.3
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",20 à 24 ans,915,72.3
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement","Total, genre",65 ans et plus,915,63.5
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,63.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,0 to 14 years,915,62.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,15 à 64 ans,915,64.9
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,15 à 19 ans,915,62.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,20 à 24 ans,915,71.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Hommes+,65 ans et plus,915,60.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,64.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,0 to 14 years,915,62.5
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,15 à 64 ans,915,64.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,15 à 19 ans,915,61.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,20 à 24 ans,915,72.9
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique","Total, emplacement",Femmes+,65 ans et plus,915,65.9
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),915,70.0
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",0 to 14 years,915,67.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",15 à 64 ans,915,70.6
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",15 à 19 ans,915,67.4
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",20 à 24 ans,915,76.9
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,"Total, genre",65 ans et plus,915,69.5
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,69.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Hommes+,0 to 14 years,915,67.9
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Hommes+,15 à 64 ans,915,70.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Hommes+,15 à 19 ans,915,68.1
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Hommes+,20 à 24 ans,915,76.4
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Hommes+,65 ans et plus,915,67.4
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,70.2
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,915,67.5
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,915,70.4
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,915,66.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,915,77.5
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,915,71.3
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),915,14.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,915,15.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,915,14.6
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,915,17.7
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,915,15.2
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,915,14.8
2024,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Kelowna, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),915,14.4
