Year,Industrie,Géographie,GeoCode,Value
2023,Impression et activités connexes de soutien,Saskatchewan,47,0.08
2023,Fabrication de produits chimiques,Saskatchewan,47,0.24
2023,Fabrication de produits chimiques de base,Saskatchewan,47,0.04
2023,"Fabrication de pesticides, d'engrais et d'autres produits chimiques agricoles",Saskatchewan,47,0.09
2023,"Fabrication de savons, de détachants et de produits de toilette",Saskatchewan,47,0.01
2023,Fabrication d'autres produits chimiques,Saskatchewan,47,0.08
2023,Fabrication de produits en plastique et en caoutchouc,Saskatchewan,47,0.12
2023,Biens durables,Saskatchewan,47,3.13
2023,Fabrication de produits en bois,Saskatchewan,47,0.33
2023,Scieries et préservation du bois,Saskatchewan,47,0.1
2023,"Fabrication de placages, de contreplaqués et de produits en bois reconstitué",Saskatchewan,47,0.18
2023,Fabrication d'autres produits en bois,Saskatchewan,47,0.06
2023,Fabrication de produits minéraux non métalliques,Saskatchewan,47,0.18
2023,Fabrication de ciment et de produits en béton,Saskatchewan,47,0.13
2023,Fabrication d'autres produits minéraux non métalliques,Saskatchewan,47,0.03
2023,Première transformation des métaux,Saskatchewan,47,0.12
2023,Fabrication de produits métalliques,Saskatchewan,47,0.65
2023,Fabrication de produits d'architecture et d'éléments de charpentes métalliques,Saskatchewan,47,0.25
2023,"Fabrication de chaudières, de réservoirs et de contenants d'expédition",Saskatchewan,47,0.09
2023,"Ateliers d'usinage, fabrication de produits tournés, de vis, d'écrous et de boulons",Saskatchewan,47,0.2
2023,"Revêtement, gravure, traitement thermique et par le froid, et activités analogues",Saskatchewan,47,0.05
2023,Fabrication d'autres produits métalliques,Saskatchewan,47,0.06
2023,Fabrication de machines,Saskatchewan,47,1.14
2023,"Fabrication de machines pour l'agriculture, la construction et l'extraction minière",Saskatchewan,47,1.0
2023,Fabrication de machines industrielles,Saskatchewan,47,0.01
2023,"Fabrication d'appareils de ventilation, de chauffage, de climatisation et de réfrigération commerciale",Saskatchewan,47,0.03
2023,Fabrication de machines-outils pour le travail du métal,Saskatchewan,47,0.03
2023,Fabrication d'autres machines d'usage général,Saskatchewan,47,0.07
2023,Fabrication de produits informatiques et électroniques,Saskatchewan,47,0.16
2023,"Fabrication de matériel, d'appareils et de composants électriques",Saskatchewan,47,0.08
2023,Fabrication d'autres types de matériel et de composants électriques,Saskatchewan,47,0.03
2023,Fabrication de matériel de transport,Saskatchewan,47,0.22
2023,Fabrication de carrosseries et de remorques de véhicules automobiles,Saskatchewan,47,0.21
2023,Fabrication de meubles et de produits connexes,Saskatchewan,47,0.14
2023,Fabrication de meubles de maison et d'établissement institutionnel et d'armoires de cuisine,Saskatchewan,47,0.12
2023,Fabrication de meubles de bureau (y compris les articles d'ameublement),Saskatchewan,47,0.02
2023,Fabrication d'autres produits connexes aux meubles,Saskatchewan,47,0.0
2023,Activités diverses de fabrication,Saskatchewan,47,0.11
2023,Fabrication de fournitures et de matériel médicaux,Saskatchewan,47,0.05
2023,Autres activités diverses de fabrication,Saskatchewan,47,0.07
2023,Total de l’industrie manufacturière,Alberta,48,5.84
2023,Biens non durables,Alberta,48,2.58
2023,Fabrication d’aliments,Alberta,48,1.06
2023,Fabrication d'aliments pour animaux,Alberta,48,0.06
2023,Mouture de grains céréaliers et de graines oléagineuses,Alberta,48,0.04
2023,Mise en conserve de fruits et de légumes et fabrication de spécialités alimentaires,Alberta,48,0.07
2023,Fabrication de produits laitiers,Alberta,48,0.08
2023,Fabrication de produits de viande,Alberta,48,0.49
2023,Boulangeries et fabrication de tortillas,Alberta,48,0.15
2023,Fabrication d'autres aliments,Alberta,48,0.16
2023,Fabrication de boissons et de produits du tabac,Alberta,48,0.23
2023,Fabrication de boissons,Alberta,48,0.21
2023,Usines de textiles,Alberta,48,0.01
2023,"Usines de fibres, de filés et de fils",Alberta,48,0.0
2023,Usines de produits textiles,Alberta,48,0.02
2023,Usines de textiles domestiques,Alberta,48,0.0
2023,Usines d'autres produits textiles,Alberta,48,0.02
2023,Fabrication de vêtements,Alberta,48,0.01
2023,Fabrication de vêtements coupés-cousus,Alberta,48,0.01
2023,Fabrication de produits en cuir et de produits analogues,Alberta,48,0.0
2023,Fabrication du papier,Alberta,48,0.12
2023,"Usines de pâte à papier, de papier et de carton",Alberta,48,0.09
2023,Fabrication de produits en papier transformé,Alberta,48,0.03
2023,Impression et activités connexes de soutien,Alberta,48,0.17
2023,Fabrication de produits du pétrole et du charbon,Alberta,48,0.12
2023,Fabrication de produits chimiques,Alberta,48,0.53
2023,Fabrication de produits chimiques de base,Alberta,48,0.18
2023,"Fabrication de résines, de caoutchouc synthétique et de fibres et de filaments artificiels et synthétiques",Alberta,48,0.1
2023,"Fabrication de pesticides, d'engrais et d'autres produits chimiques agricoles",Alberta,48,0.1
2023,Fabrication de produits pharmaceutiques et de médicaments,Alberta,48,0.03
2023,"Fabrication de peintures, de revêtements et d'adhésifs",Alberta,48,0.01
2023,"Fabrication de savons, de détachants et de produits de toilette",Alberta,48,0.01
2023,Fabrication d'autres produits chimiques,Alberta,48,0.09
2023,Fabrication de produits en plastique et en caoutchouc,Alberta,48,0.3
2023,Fabrication de produits en plastique,Alberta,48,0.27
2023,Fabrication de produits en caoutchouc,Alberta,48,0.03
2023,Biens durables,Alberta,48,3.26
2023,Fabrication de produits en bois,Alberta,48,0.49
2023,Scieries et préservation du bois,Alberta,48,0.19
2023,"Fabrication de placages, de contreplaqués et de produits en bois reconstitué",Alberta,48,0.14
2023,Fabrication d'autres produits en bois,Alberta,48,0.17
2023,Fabrication de produits minéraux non métalliques,Alberta,48,0.24
2023,Fabrication de verre et de produits en verre,Alberta,48,0.02
2023,Fabrication de ciment et de produits en béton,Alberta,48,0.15
2023,Fabrication d'autres produits minéraux non métalliques,Alberta,48,0.05
2023,Première transformation des métaux,Alberta,48,0.12
2023,Fabrication de produits en acier à partir d'acier acheté,Alberta,48,0.03
2023,Fabrication de produits métalliques,Alberta,48,0.89
2023,Fabrication de produits d'architecture et d'éléments de charpentes métalliques,Alberta,48,0.4
2023,"Fabrication de chaudières, de réservoirs et de contenants d'expédition",Alberta,48,0.11
2023,Fabrication d'articles de quincaillerie,Alberta,48,0.0
2023,Fabrication de ressorts et de produits en fil métallique,Alberta,48,0.02
2023,"Ateliers d'usinage, fabrication de produits tournés, de vis, d'écrous et de boulons",Alberta,48,0.2
2023,"Revêtement, gravure, traitement thermique et par le froid, et activités analogues",Alberta,48,0.06
2023,Fabrication d'autres produits métalliques,Alberta,48,0.09
2023,Fabrication de machines,Alberta,48,0.78
2023,"Fabrication de machines pour l'agriculture, la construction et l'extraction minière",Alberta,48,0.36
2023,Fabrication de machines industrielles,Alberta,48,0.04
2023,Fabrication de machines pour le commerce et les industries de services,Alberta,48,0.02
2023,"Fabrication d'appareils de ventilation, de chauffage, de climatisation et de réfrigération commerciale",Alberta,48,0.14
2023,Fabrication de machines-outils pour le travail du métal,Alberta,48,0.03
2023,"Fabrication de moteurs, de turbines et de matériel de transmission de puissance",Alberta,48,0.02
2023,Fabrication d'autres machines d'usage général,Alberta,48,0.16
2023,Fabrication de produits informatiques et électroniques,Alberta,48,0.17
2023,Fabrication de matériel de communication,Alberta,48,0.03
2023,Fabrication de semi-conducteurs et d'autres composants électroniques,Alberta,48,0.04
2023,"Fabrication d'instruments de navigation, de mesure et de commande et d'instruments médicaux",Alberta,48,0.09
2023,"Fabrication de matériel, d'appareils et de composants électriques",Alberta,48,0.09
2023,Fabrication de matériel de transport,Alberta,48,0.12
2023,Fabrication de carrosseries et de remorques de véhicules automobiles,Alberta,48,0.08
2023,Fabrication de pièces pour véhicules automobiles,Alberta,48,0.01
2023,Fabrication de meubles et de produits connexes,Alberta,48,0.17
2023,Fabrication de meubles de maison et d'établissement institutionnel et d'armoires de cuisine,Alberta,48,0.11
2023,Fabrication de meubles de bureau (y compris les articles d'ameublement),Alberta,48,0.03
2023,Fabrication d'autres produits connexes aux meubles,Alberta,48,0.03
2023,Activités diverses de fabrication,Alberta,48,0.18
2023,Fabrication de fournitures et de matériel médicaux,Alberta,48,0.06
2023,Autres activités diverses de fabrication,Alberta,48,0.12
2023,Total de l’industrie manufacturière,Colombie-Britannique,59,5.89
2023,Biens non durables,Colombie-Britannique,59,2.52
2023,Fabrication d’aliments,Colombie-Britannique,59,1.07
2023,Fabrication d'aliments pour animaux,Colombie-Britannique,59,0.04
2023,Mouture de grains céréaliers et de graines oléagineuses,Colombie-Britannique,59,0.02
2023,Fabrication de sucre et de confiseries,Colombie-Britannique,59,0.05
2023,Mise en conserve de fruits et de légumes et fabrication de spécialités alimentaires,Colombie-Britannique,59,0.07
2023,Fabrication de produits laitiers,Colombie-Britannique,59,0.1
2023,Fabrication de produits de viande,Colombie-Britannique,59,0.24
2023,Préparation et conditionnement de poissons et de fruits de mer,Colombie-Britannique,59,0.08
2023,Boulangeries et fabrication de tortillas,Colombie-Britannique,59,0.24
2023,Fabrication d'autres aliments,Colombie-Britannique,59,0.22
2023,Fabrication de boissons et de produits du tabac,Colombie-Britannique,59,0.44
2023,Fabrication de boissons,Colombie-Britannique,59,0.42
2023,Usines de textiles,Colombie-Britannique,59,0.0
2023,Finissage de textiles et de tissus et revêtement de tissus,Colombie-Britannique,59,0.0
2023,Usines de produits textiles,Colombie-Britannique,59,0.05
2023,Usines de textiles domestiques,Colombie-Britannique,59,0.01
2023,Usines d'autres produits textiles,Colombie-Britannique,59,0.04
2023,Fabrication de vêtements,Colombie-Britannique,59,0.04
2023,Fabrication de vêtements coupés-cousus,Colombie-Britannique,59,0.03
2023,Fabrication de produits en cuir et de produits analogues,Colombie-Britannique,59,0.0
2023,Fabrication du papier,Colombie-Britannique,59,0.22
2023,"Usines de pâte à papier, de papier et de carton",Colombie-Britannique,59,0.17
2023,Fabrication de produits en papier transformé,Colombie-Britannique,59,0.05
2023,Impression et activités connexes de soutien,Colombie-Britannique,59,0.15
2023,Fabrication de produits du pétrole et du charbon,Colombie-Britannique,59,0.03
2023,Fabrication de produits chimiques,Colombie-Britannique,59,0.29
2023,Fabrication de produits chimiques de base,Colombie-Britannique,59,0.03
2023,"Fabrication de résines, de caoutchouc synthétique et de fibres et de filaments artificiels et synthétiques",Colombie-Britannique,59,0.0
2023,"Fabrication de pesticides, d'engrais et d'autres produits chimiques agricoles",Colombie-Britannique,59,0.02
2023,Fabrication de produits pharmaceutiques et de médicaments,Colombie-Britannique,59,0.16
2023,"Fabrication de peintures, de revêtements et d'adhésifs",Colombie-Britannique,59,0.02
2023,"Fabrication de savons, de détachants et de produits de toilette",Colombie-Britannique,59,0.04
2023,Fabrication d'autres produits chimiques,Colombie-Britannique,59,0.03
2023,Fabrication de produits en plastique et en caoutchouc,Colombie-Britannique,59,0.22
2023,Biens durables,Colombie-Britannique,59,3.37
2023,Fabrication de produits en bois,Colombie-Britannique,59,0.88
2023,Scieries et préservation du bois,Colombie-Britannique,59,0.45
2023,"Fabrication de placages, de contreplaqués et de produits en bois reconstitué",Colombie-Britannique,59,0.18
2023,Fabrication d'autres produits en bois,Colombie-Britannique,59,0.25
2023,Fabrication de produits minéraux non métalliques,Colombie-Britannique,59,0.24
2023,Fabrication de produits en argile et produits réfractaires,Colombie-Britannique,59,0.0
2023,Fabrication de verre et de produits en verre,Colombie-Britannique,59,0.05
2023,Fabrication de ciment et de produits en béton,Colombie-Britannique,59,0.13
2023,Fabrication de chaux et de produits en gypse,Colombie-Britannique,59,0.01
2023,Fabrication d'autres produits minéraux non métalliques,Colombie-Britannique,59,0.04
2023,Première transformation des métaux,Colombie-Britannique,59,0.11
2023,Fonderies,Colombie-Britannique,59,0.02
2023,Fabrication de produits métalliques,Colombie-Britannique,59,0.48
2023,Forgeage et estampage,Colombie-Britannique,59,0.01
2023,Fabrication de coutellerie et d'outils à main,Colombie-Britannique,59,0.01
2023,Fabrication de produits d'architecture et d'éléments de charpentes métalliques,Colombie-Britannique,59,0.25
2023,"Fabrication de chaudières, de réservoirs et de contenants d'expédition",Colombie-Britannique,59,0.02
2023,Fabrication d'articles de quincaillerie,Colombie-Britannique,59,0.0
2023,Fabrication de ressorts et de produits en fil métallique,Colombie-Britannique,59,0.01
2023,"Ateliers d'usinage, fabrication de produits tournés, de vis, d'écrous et de boulons",Colombie-Britannique,59,0.08
2023,"Revêtement, gravure, traitement thermique et par le froid, et activités analogues",Colombie-Britannique,59,0.02
2023,Fabrication d'autres produits métalliques,Colombie-Britannique,59,0.07
2023,Fabrication de machines,Colombie-Britannique,59,0.4
2023,"Fabrication de machines pour l'agriculture, la construction et l'extraction minière",Colombie-Britannique,59,0.05
2023,Fabrication de machines industrielles,Colombie-Britannique,59,0.08
2023,Fabrication de machines pour le commerce et les industries de services,Colombie-Britannique,59,0.05
2023,"Fabrication d'appareils de ventilation, de chauffage, de climatisation et de réfrigération commerciale",Colombie-Britannique,59,0.06
2023,Fabrication de machines-outils pour le travail du métal,Colombie-Britannique,59,0.03
2023,"Fabrication de moteurs, de turbines et de matériel de transmission de puissance",Colombie-Britannique,59,0.01
2023,Fabrication d'autres machines d'usage général,Colombie-Britannique,59,0.11
2023,Fabrication de produits informatiques et électroniques,Colombie-Britannique,59,0.23
2023,Fabrication de matériel informatique et périphérique,Colombie-Britannique,59,0.03
2023,Fabrication de matériel de communication,Colombie-Britannique,59,0.04
2023,Fabrication de semi-conducteurs et d'autres composants électroniques,Colombie-Britannique,59,0.05
2023,"Fabrication d'instruments de navigation, de mesure et de commande et d'instruments médicaux",Colombie-Britannique,59,0.09
2023,"Fabrication de matériel, d'appareils et de composants électriques",Colombie-Britannique,59,0.18
2023,Fabrication de matériel électrique d'éclairage,Colombie-Britannique,59,0.03
2023,Fabrication d'appareils ménagers,Colombie-Britannique,59,0.0
2023,Fabrication de matériel électrique,Colombie-Britannique,59,0.04
2023,Fabrication d'autres types de matériel et de composants électriques,Colombie-Britannique,59,0.11
2023,Fabrication de matériel de transport,Colombie-Britannique,59,0.34
